,TypeBuyIn,TournamentNumber,StartDateUtc,Hand,Level,Street_id,Pot,Card1,Card2,Card3,Card4,Card5,Dealer,Seat,Round,ActionOrder,PlayerId,PlayerName,Stack,SPR,Action,Bet,Allin,Showdown_1,Showdown_2,PlayerWins,WinAmount,Position
666,MTT 250,1719277454,2024-05-21T11:24:46Z,2086449584,8000.0,0,7000.0,,,,,,0,8,0,8,7,honeyhorny,1405831.0,200.83,Post Ante,1000.0,0,,,,,SB
667,MTT 250,1719277454,2024-05-21T11:24:46Z,2086449584,8000.0,0,8000.0,,,,,,0,8,0,9,7,honeyhorny,1404831.0,175.6,Post SB,4000.0,0,,,,,SB
668,MTT 250,1719277454,2024-05-21T11:24:46Z,2086449584,8000.0,0,12000.0,,,,,,0,1,0,10,0,evgen_gg13,892592.0,74.38,Post BB,8000.0,0,,,,,BB
669,MTT 250,1719277454,2024-05-21T11:24:46Z,2086449584,8000.0,0,20000.0,,,,,,0,2,1,1,1,powerblast,318449.0,15.92,Fold,0.0,0,,,,,EP3
670,MTT 250,1719277454,2024-05-21T11:24:46Z,2086449584,8000.0,0,20000.0,,,,,,0,3,1,2,2,krismoltisanta,1327712.0,66.39,Fold,0.0,0,,,,,MP1
671,MTT 250,1719277454,2024-05-21T11:24:46Z,2086449584,8000.0,0,20000.0,,,,,,0,4,1,3,3,hadik07,103000.0,5.15,Fold,0.0,0,,,,,MP2
672,MTT 250,1719277454,2024-05-21T11:24:46Z,2086449584,8000.0,0,20000.0,,,,,,0,5,1,4,4,norimyxxxo95,334016.0,16.7,Fold,0.0,0,,,,,MP3
673,MTT 250,1719277454,2024-05-21T11:24:46Z,2086449584,8000.0,0,20000.0,,,,,,0,6,1,5,5,statnik,582946.0,29.15,Raise,20000.0,0,,,,,CO
674,MTT 250,1719277454,2024-05-21T11:24:46Z,2086449584,8000.0,0,40000.0,,,,,,1,7,1,6,6,55_jimbo,147697.0,3.69,Fold,0.0,0,,,,,BTN
675,MTT 250,1719277454,2024-05-21T11:24:46Z,2086449584,8000.0,0,40000.0,,,,,,0,8,1,7,7,honeyhorny,1400831.0,35.02,Fold,0.0,0,,,,,SB
676,MTT 250,1719277454,2024-05-21T11:24:46Z,2086449584,8000.0,0,40000.0,,,,,,0,1,1,8,0,evgen_gg13,884592.0,22.11,Fold,0.0,0,,,,,BB
677,MTT 250,1719277454,2024-05-21T11:24:46Z,2086449584,8000.0,1,40000.0,,,,,,0,6,2,1,5,statnik,562946.0,,Mucks Cards,0.0,0,,,1.0,28000.0,CO
678,MTT 250,1719277454,2024-05-21T11:25:22Z,2086449971,8000.0,0,0.0,,,,,,0,1,0,1,0,evgen_gg13,884592.0,0.0,Post Ante,1000.0,0,,,,,SB
679,MTT 250,1719277454,2024-05-21T11:25:22Z,2086449971,8000.0,0,1000.0,,,,,,0,2,0,2,1,powerblast,318449.0,318.45,Post Ante,1000.0,0,,,,,BB
680,MTT 250,1719277454,2024-05-21T11:25:22Z,2086449971,8000.0,0,2000.0,,,,,,0,3,0,3,2,krismoltisanta,1327712.0,663.86,Post Ante,1000.0,0,,,,,EP3
681,MTT 250,1719277454,2024-05-21T11:25:22Z,2086449971,8000.0,0,3000.0,,,,,,0,4,0,4,3,hadik07,103000.0,34.33,Post Ante,1000.0,0,,,,,MP1
682,MTT 250,1719277454,2024-05-21T11:25:22Z,2086449971,8000.0,0,4000.0,,,,,,0,5,0,5,4,norimyxxxo95,334016.0,83.5,Post Ante,1000.0,0,,,,,MP2
683,MTT 250,1719277454,2024-05-21T11:25:22Z,2086449971,8000.0,0,5000.0,,,,,,0,6,0,6,5,statnik,602946.0,120.59,Post Ante,1000.0,0,,,,,MP3
684,MTT 250,1719277454,2024-05-21T11:25:22Z,2086449971,8000.0,0,6000.0,,,,,,0,7,0,7,6,55_jimbo,147697.0,24.62,Post Ante,1000.0,0,,,,,CO
685,MTT 250,1719277454,2024-05-21T11:25:22Z,2086449971,8000.0,0,7000.0,,,,,,1,8,0,8,7,honeyhorny,1400831.0,200.12,Post Ante,1000.0,0,,,,,BTN
686,MTT 250,1719277454,2024-05-21T11:25:22Z,2086449971,8000.0,0,8000.0,,,,,,0,1,0,9,0,evgen_gg13,883592.0,110.45,Post SB,4000.0,0,,,,,SB
687,MTT 250,1719277454,2024-05-21T11:25:22Z,2086449971,8000.0,0,12000.0,,,,,,0,2,0,10,1,powerblast,317449.0,26.45,Post BB,8000.0,0,,,,,BB
688,MTT 250,1719277454,2024-05-21T11:25:22Z,2086449971,8000.0,0,20000.0,,,,,,0,3,1,1,2,krismoltisanta,1326712.0,66.34,Fold,0.0,0,,,,,EP3
689,MTT 250,1719277454,2024-05-21T11:25:22Z,2086449971,8000.0,0,20000.0,,,,,,0,4,1,2,3,hadik07,102000.0,5.1,Fold,0.0,0,,,,,MP1
690,MTT 250,1719277454,2024-05-21T11:25:22Z,2086449971,8000.0,0,20000.0,,,,,,0,5,1,3,4,norimyxxxo95,333016.0,16.65,Fold,0.0,0,,,,,MP2
691,MTT 250,1719277454,2024-05-21T11:25:22Z,2086449971,8000.0,0,20000.0,,,,,,0,6,1,4,5,statnik,601946.0,30.1,Fold,0.0,0,,,,,MP3
692,MTT 250,1719277454,2024-05-21T11:25:22Z,2086449971,8000.0,0,20000.0,,,,,,0,7,1,5,6,55_jimbo,146697.0,7.33,Raise,16000.0,0,,,,,CO
693,MTT 250,1719277454,2024-05-21T11:25:22Z,2086449971,8000.0,0,36000.0,,,,,,1,8,1,6,7,honeyhorny,1399831.0,38.88,Fold,0.0,0,,,,,BTN
694,MTT 250,1719277454,2024-05-21T11:25:22Z,2086449971,8000.0,0,36000.0,,,,,,0,1,1,7,0,evgen_gg13,879592.0,24.43,Fold,0.0,0,,,,,SB
695,MTT 250,1719277454,2024-05-21T11:25:22Z,2086449971,8000.0,0,36000.0,,,,,,0,2,1,8,1,powerblast,309449.0,8.6,Fold,0.0,0,,,,,BB
696,MTT 250,1719277454,2024-05-21T11:25:22Z,2086449971,8000.0,1,36000.0,,,,,,0,7,2,1,6,55_jimbo,130697.0,,Mucks Cards,0.0,0,,,1.0,28000.0,CO
697,MTT 250,1719277454,2024-05-21T11:25:58Z,2086450362,8000.0,0,0.0,,,,,,1,1,0,1,0,evgen_gg13,879592.0,0.0,Post Ante,1000.0,0,,,,,BTN
698,MTT 250,1719277454,2024-05-21T11:25:58Z,2086450362,8000.0,0,1000.0,,,,,,0,2,0,2,1,powerblast,309449.0,309.45,Post Ante,1000.0,0,,,,,SB
699,MTT 250,1719277454,2024-05-21T11:25:58Z,2086450362,8000.0,0,2000.0,,,,,,0,3,0,3,2,krismoltisanta,1326712.0,663.36,Post Ante,1000.0,0,,,,,BB
700,MTT 250,1719277454,2024-05-21T11:25:58Z,2086450362,8000.0,0,3000.0,,,,,,0,4,0,4,3,hadik07,102000.0,34.0,Post Ante,1000.0,0,,,,,EP3
701,MTT 250,1719277454,2024-05-21T11:25:58Z,2086450362,8000.0,0,4000.0,,,,,,0,5,0,5,4,norimyxxxo95,333016.0,83.25,Post Ante,1000.0,0,,,,,MP1
702,MTT 250,1719277454,2024-05-21T11:25:58Z,2086450362,8000.0,0,5000.0,,,,,,0,6,0,6,5,statnik,601946.0,120.39,Post Ante,1000.0,0,,,,,MP2
703,MTT 250,1719277454,2024-05-21T11:25:58Z,2086450362,8000.0,0,6000.0,,,,,,0,7,0,7,6,55_jimbo,166697.0,27.78,Post Ante,1000.0,0,,,,,MP3
704,MTT 250,1719277454,2024-05-21T11:25:58Z,2086450362,8000.0,0,7000.0,,,,,,0,8,0,8,7,honeyhorny,1399831.0,199.98,Post Ante,1000.0,0,,,,,CO
705,MTT 250,1719277454,2024-05-21T11:25:58Z,2086450362,8000.0,0,8000.0,,,,,,0,2,0,9,1,powerblast,308449.0,38.56,Post SB,4000.0,0,,,,,SB
706,MTT 250,1719277454,2024-05-21T11:25:58Z,2086450362,8000.0,0,12000.0,,,,,,0,3,0,10,2,krismoltisanta,1325712.0,110.48,Post BB,8000.0,0,,,,,BB
707,MTT 250,1719277454,2024-05-21T11:25:58Z,2086450362,8000.0,0,20000.0,,,,,,0,4,1,1,3,hadik07,101000.0,5.05,Fold,0.0,0,,,,,EP3
708,MTT 250,1719277454,2024-05-21T11:25:58Z,2086450362,8000.0,0,20000.0,,,,,,0,5,1,2,4,norimyxxxo95,332016.0,16.6,Fold,0.0,0,,,,,MP1
709,MTT 250,1719277454,2024-05-21T11:25:58Z,2086450362,8000.0,0,20000.0,,,,,,0,6,1,3,5,statnik,600946.0,30.05,Raise,16000.0,0,,,,,MP2
710,MTT 250,1719277454,2024-05-21T11:25:58Z,2086450362,8000.0,0,36000.0,,,,,,0,7,1,4,6,55_jimbo,165697.0,4.6,Fold,0.0,0,,,,,MP3
711,MTT 250,1719277454,2024-05-21T11:25:58Z,2086450362,8000.0,0,36000.0,,,,,,0,8,1,5,7,honeyhorny,1398831.0,38.86,Fold,0.0,0,,,,,CO
712,MTT 250,1719277454,2024-05-21T11:25:58Z,2086450362,8000.0,0,36000.0,,,,,,1,1,1,6,0,evgen_gg13,878592.0,24.41,Raise,51000.0,0,,,,,BTN
713,MTT 250,1719277454,2024-05-21T11:25:58Z,2086450362,8000.0,0,87000.0,,,,,,0,2,1,7,1,powerblast,304449.0,3.5,Fold,0.0,0,,,,,SB
714,MTT 250,1719277454,2024-05-21T11:25:58Z,2086450362,8000.0,0,87000.0,,,,,,0,3,1,8,2,krismoltisanta,1317712.0,15.15,Fold,0.0,0,,,,,BB
715,MTT 250,1719277454,2024-05-21T11:25:58Z,2086450362,8000.0,0,87000.0,,,,,,0,6,2,1,5,statnik,584946.0,6.72,Call,35000.0,0,,,,,MP2
716,MTT 250,1719277454,2024-05-21T11:25:58Z,2086450362,8000.0,1,122000.0,3d,Jd,8h,,,0,6,3,1,5,statnik,549946.0,4.51,Check,0.0,0,,,,,MP2
717,MTT 250,1719277454,2024-05-21T11:25:58Z,2086450362,8000.0,1,122000.0,3d,Jd,8h,,,1,1,3,2,0,evgen_gg13,827592.0,6.78,Bet,45000.0,0,,,,,BTN
718,MTT 250,1719277454,2024-05-21T11:25:58Z,2086450362,8000.0,1,167000.0,3d,Jd,8h,,,0,6,4,1,5,statnik,549946.0,3.29,Fold,0.0,0,,,,,MP2
719,MTT 250,1719277454,2024-05-21T11:25:58Z,2086450362,8000.0,2,167000.0,3d,Jd,8h,,,1,1,5,1,0,evgen_gg13,782592.0,,Mucks Cards,0.0,0,,,1.0,122000.0,BTN
720,MTT 250,1719277454,2024-05-21T11:26:48Z,2086450904,8000.0,0,0.0,,,,,,0,1,0,1,0,evgen_gg13,949592.0,0.0,Post Ante,1000.0,0,,,,,CO
721,MTT 250,1719277454,2024-05-21T11:26:48Z,2086450904,8000.0,0,1000.0,,,,,,1,2,0,2,1,powerblast,304449.0,304.45,Post Ante,1000.0,0,,,,,BTN
722,MTT 250,1719277454,2024-05-21T11:26:48Z,2086450904,8000.0,0,2000.0,,,,,,0,3,0,3,2,krismoltisanta,1317712.0,658.86,Post Ante,1000.0,0,,,,,SB
723,MTT 250,1719277454,2024-05-21T11:26:48Z,2086450904,8000.0,0,3000.0,,,,,,0,4,0,4,3,hadik07,101000.0,33.67,Post Ante,1000.0,0,,,,,BB
724,MTT 250,1719277454,2024-05-21T11:26:48Z,2086450904,8000.0,0,4000.0,,,,,,0,5,0,5,4,norimyxxxo95,332016.0,83.0,Post Ante,1000.0,0,,,,,EP3
725,MTT 250,1719277454,2024-05-21T11:26:48Z,2086450904,8000.0,0,5000.0,,,,,,0,6,0,6,5,statnik,549946.0,109.99,Post Ante,1000.0,0,,,,,MP1
726,MTT 250,1719277454,2024-05-21T11:26:48Z,2086450904,8000.0,0,6000.0,,,,,,0,7,0,7,6,55_jimbo,165697.0,27.62,Post Ante,1000.0,0,,,,,MP2
727,MTT 250,1719277454,2024-05-21T11:26:48Z,2086450904,8000.0,0,7000.0,,,,,,0,8,0,8,7,honeyhorny,1398831.0,199.83,Post Ante,1000.0,0,,,,,MP3
728,MTT 250,1719277454,2024-05-21T11:26:48Z,2086450904,8000.0,0,8000.0,,,,,,0,3,0,9,2,krismoltisanta,1316712.0,164.59,Post SB,4000.0,0,,,,,SB
729,MTT 250,1719277454,2024-05-21T11:26:48Z,2086450904,8000.0,0,12000.0,,,,,,0,4,0,10,3,hadik07,100000.0,8.33,Post BB,8000.0,0,,,,,BB
730,MTT 250,1719277454,2024-05-21T11:26:48Z,2086450904,8000.0,0,20000.0,,,,,,0,5,1,1,4,norimyxxxo95,331016.0,16.55,Fold,0.0,0,,,,,EP3
731,MTT 250,1719277454,2024-05-21T11:26:48Z,2086450904,8000.0,0,20000.0,,,,,,0,6,1,2,5,statnik,548946.0,27.45,Fold,0.0,0,,,,,MP1
732,MTT 250,1719277454,2024-05-21T11:26:48Z,2086450904,8000.0,0,20000.0,,,,,,0,7,1,3,6,55_jimbo,164697.0,8.23,Fold,0.0,0,,,,,MP2
733,MTT 250,1719277454,2024-05-21T11:26:48Z,2086450904,8000.0,0,20000.0,,,,,,0,8,1,4,7,honeyhorny,1397831.0,69.89,Raise,20000.0,0,,,,,MP3
734,MTT 250,1719277454,2024-05-21T11:26:48Z,2086450904,8000.0,0,40000.0,,,,,,0,1,1,5,0,evgen_gg13,948592.0,23.71,Fold,0.0,0,,,,,CO
735,MTT 250,1719277454,2024-05-21T11:26:48Z,2086450904,8000.0,0,40000.0,,,,,,1,2,1,6,1,powerblast,303449.0,7.59,Fold,0.0,0,,,,,BTN
736,MTT 250,1719277454,2024-05-21T11:26:48Z,2086450904,8000.0,0,40000.0,,,,,,0,3,1,7,2,krismoltisanta,1312712.0,32.82,Fold,0.0,0,,,,,SB
737,MTT 250,1719277454,2024-05-21T11:26:48Z,2086450904,8000.0,0,40000.0,,,,,,0,4,1,8,3,hadik07,92000.0,2.3,Call,12000.0,0,,,,,BB
738,MTT 250,1719277454,2024-05-21T11:26:48Z,2086450904,8000.0,1,52000.0,5d,9d,Qh,,,0,4,2,1,3,hadik07,80000.0,1.54,Bet,8000.0,0,,,,,BB
739,MTT 250,1719277454,2024-05-21T11:26:48Z,2086450904,8000.0,1,60000.0,5d,9d,Qh,,,0,8,2,2,7,honeyhorny,1377831.0,22.96,Call,8000.0,0,,,,,MP3
740,MTT 250,1719277454,2024-05-21T11:26:48Z,2086450904,8000.0,2,68000.0,5d,9d,Qh,Kc,,0,4,3,1,3,hadik07,72000.0,1.06,Check,0.0,0,,,,,BB
741,MTT 250,1719277454,2024-05-21T11:26:48Z,2086450904,8000.0,2,68000.0,5d,9d,Qh,Kc,,0,8,3,2,7,honeyhorny,1369831.0,20.14,Check,0.0,0,,,,,MP3
742,MTT 250,1719277454,2024-05-21T11:26:48Z,2086450904,8000.0,3,68000.0,5d,9d,Qh,Kc,As,0,4,4,1,3,hadik07,72000.0,1.06,Check,0.0,0,,,,,BB
743,MTT 250,1719277454,2024-05-21T11:26:48Z,2086450904,8000.0,3,68000.0,5d,9d,Qh,Kc,As,0,8,4,2,7,honeyhorny,1369831.0,20.14,Bet,72000.0,0,,,,,MP3
744,MTT 250,1719277454,2024-05-21T11:26:48Z,2086450904,8000.0,3,140000.0,5d,9d,Qh,Kc,As,0,4,5,1,3,hadik07,72000.0,0.51,Fold,0.0,0,,,,,BB
745,MTT 250,1719277454,2024-05-21T11:26:48Z,2086450904,8000.0,4,140000.0,5d,9d,Qh,Kc,As,0,8,6,1,7,honeyhorny,1297831.0,,Mucks Cards,0.0,0,,,1.0,68000.0,MP3
746,MTT 250,1719277454,2024-05-21T11:27:34Z,2086451441,9000.0,0,0.0,,,,,,0,1,0,1,0,evgen_gg13,948592.0,0.0,Post Ante,1150.0,0,,,,,MP3
747,MTT 250,1719277454,2024-05-21T11:27:34Z,2086451441,9000.0,0,1150.0,,,,,,0,2,0,2,1,powerblast,303449.0,263.87,Post Ante,1150.0,0,,,,,CO
748,MTT 250,1719277454,2024-05-21T11:27:34Z,2086451441,9000.0,0,2300.0,,,,,,1,3,0,3,2,krismoltisanta,1312712.0,570.74,Post Ante,1150.0,0,,,,,BTN
749,MTT 250,1719277454,2024-05-21T11:27:34Z,2086451441,9000.0,0,3450.0,,,,,,0,4,0,4,3,hadik07,72000.0,20.87,Post Ante,1150.0,0,,,,,SB
750,MTT 250,1719277454,2024-05-21T11:27:34Z,2086451441,9000.0,0,4600.0,,,,,,0,5,0,5,4,norimyxxxo95,331016.0,71.96,Post Ante,1150.0,0,,,,,BB
751,MTT 250,1719277454,2024-05-21T11:27:34Z,2086451441,9000.0,0,5750.0,,,,,,0,6,0,6,5,statnik,548946.0,95.47,Post Ante,1150.0,0,,,,,EP3
752,MTT 250,1719277454,2024-05-21T11:27:34Z,2086451441,9000.0,0,6900.0,,,,,,0,7,0,7,6,55_jimbo,164697.0,23.87,Post Ante,1150.0,0,,,,,MP1
753,MTT 250,1719277454,2024-05-21T11:27:34Z,2086451441,9000.0,0,8050.0,,,,,,0,8,0,8,7,honeyhorny,1437831.0,178.61,Post Ante,1150.0,0,,,,,MP2
754,MTT 250,1719277454,2024-05-21T11:27:34Z,2086451441,9000.0,0,9200.0,,,,,,0,4,0,9,3,hadik07,70850.0,7.7,Post SB,4500.0,0,,,,,SB
755,MTT 250,1719277454,2024-05-21T11:27:34Z,2086451441,9000.0,0,13700.0,,,,,,0,5,0,10,4,norimyxxxo95,329866.0,24.08,Post BB,9000.0,0,,,,,BB
756,MTT 250,1719277454,2024-05-21T11:27:34Z,2086451441,9000.0,0,22700.0,,,,,,0,6,1,1,5,statnik,547796.0,24.13,Fold,0.0,0,,,,,EP3
757,MTT 250,1719277454,2024-05-21T11:27:34Z,2086451441,9000.0,0,22700.0,,,,,,0,7,1,2,6,55_jimbo,163547.0,7.2,Fold,0.0,0,,,,,MP1
758,MTT 250,1719277454,2024-05-21T11:27:34Z,2086451441,9000.0,0,22700.0,,,,,,0,8,1,3,7,honeyhorny,1436681.0,63.29,Raise,22500.0,0,,,,,MP2
759,MTT 250,1719277454,2024-05-21T11:27:34Z,2086451441,9000.0,0,45200.0,,,,,,0,1,1,4,0,evgen_gg13,947442.0,20.96,Fold,0.0,0,,,,,MP3
760,MTT 250,1719277454,2024-05-21T11:27:34Z,2086451441,9000.0,0,45200.0,,,,,,0,2,1,5,1,powerblast,302299.0,6.69,Fold,0.0,0,,,,,CO
761,MTT 250,1719277454,2024-05-21T11:27:34Z,2086451441,9000.0,0,45200.0,,,,,,1,3,1,6,2,krismoltisanta,1311562.0,29.02,Fold,0.0,0,,,,,BTN
762,MTT 250,1719277454,2024-05-21T11:27:34Z,2086451441,9000.0,0,45200.0,,,,,,0,4,1,7,3,hadik07,66350.0,1.47,Call,18000.0,0,,,,,SB
763,MTT 250,1719277454,2024-05-21T11:27:34Z,2086451441,9000.0,0,63200.0,,,,,,0,5,1,8,4,norimyxxxo95,320866.0,5.08,Fold,0.0,0,,,,,BB
764,MTT 250,1719277454,2024-05-21T11:27:34Z,2086451441,9000.0,1,63200.0,9h,2s,8d,,,0,4,2,1,3,hadik07,48350.0,0.77,Bet,31600.0,0,,,,,SB
765,MTT 250,1719277454,2024-05-21T11:27:34Z,2086451441,9000.0,1,94800.0,9h,2s,8d,,,0,8,2,2,7,honeyhorny,1414181.0,14.92,Raise,63200.0,0,,,,,MP2
766,MTT 250,1719277454,2024-05-21T11:27:34Z,2086451441,9000.0,1,158000.0,9h,2s,8d,,,0,4,3,1,3,hadik07,16750.0,0.11,Call,16750.0,1,,,,,SB
767,MTT 250,1719277454,2024-05-21T11:27:34Z,2086451441,9000.0,4,174750.0,9h,2s,8d,7h,3c,0,4,6,1,3,hadik07,0.0,,Shows Cards,0.0,0,Jd,Th,1.0,159900.0,SB
768,MTT 250,1719277454,2024-05-21T11:27:34Z,2086451441,9000.0,4,174750.0,9h,2s,8d,7h,3c,0,8,6,2,7,honeyhorny,1350981.0,,Shows Cards,0.0,0,Js,Kc,0.0,,MP2
769,MTT 250,1719277454,2024-05-21T11:28:26Z,2086452043,9000.0,0,0.0,,,,,,0,1,0,1,0,evgen_gg13,947442.0,0.0,Post Ante,1150.0,0,,,,,MP2
770,MTT 250,1719277454,2024-05-21T11:28:26Z,2086452043,9000.0,0,1150.0,,,,,,0,2,0,2,1,powerblast,302299.0,262.87,Post Ante,1150.0,0,,,,,MP3
771,MTT 250,1719277454,2024-05-21T11:28:26Z,2086452043,9000.0,0,2300.0,,,,,,0,3,0,3,2,krismoltisanta,1311562.0,570.24,Post Ante,1150.0,0,,,,,CO
772,MTT 250,1719277454,2024-05-21T11:28:26Z,2086452043,9000.0,0,3450.0,,,,,,1,4,0,4,3,hadik07,159900.0,46.35,Post Ante,1150.0,0,,,,,BTN
773,MTT 250,1719277454,2024-05-21T11:28:26Z,2086452043,9000.0,0,4600.0,,,,,,0,5,0,5,4,norimyxxxo95,320866.0,69.75,Post Ante,1150.0,0,,,,,SB
774,MTT 250,1719277454,2024-05-21T11:28:26Z,2086452043,9000.0,0,5750.0,,,,,,0,6,0,6,5,statnik,547796.0,95.27,Post Ante,1150.0,0,,,,,BB
775,MTT 250,1719277454,2024-05-21T11:28:26Z,2086452043,9000.0,0,6900.0,,,,,,0,7,0,7,6,55_jimbo,163547.0,23.7,Post Ante,1150.0,0,,,,,EP3
776,MTT 250,1719277454,2024-05-21T11:28:26Z,2086452043,9000.0,0,8050.0,,,,,,0,8,0,8,7,honeyhorny,1365831.0,169.67,Post Ante,1150.0,0,,,,,MP1
777,MTT 250,1719277454,2024-05-21T11:28:26Z,2086452043,9000.0,0,9200.0,,,,,,0,5,0,9,4,norimyxxxo95,319716.0,34.75,Post SB,4500.0,0,,,,,SB
778,MTT 250,1719277454,2024-05-21T11:28:26Z,2086452043,9000.0,0,13700.0,,,,,,0,6,0,10,5,statnik,546646.0,39.9,Post BB,9000.0,0,,,,,BB
779,MTT 250,1719277454,2024-05-21T11:28:26Z,2086452043,9000.0,0,22700.0,,,,,,0,7,1,1,6,55_jimbo,162397.0,7.15,Fold,0.0,0,,,,,EP3
780,MTT 250,1719277454,2024-05-21T11:28:26Z,2086452043,9000.0,0,22700.0,,,,,,0,8,1,2,7,honeyhorny,1364681.0,60.12,Fold,0.0,0,,,,,MP1
781,MTT 250,1719277454,2024-05-21T11:28:26Z,2086452043,9000.0,0,22700.0,,,,,,0,1,1,3,0,evgen_gg13,946292.0,41.69,Raise,18000.0,0,,,,,MP2
782,MTT 250,1719277454,2024-05-21T11:28:26Z,2086452043,9000.0,0,40700.0,,,,,,0,2,1,4,1,powerblast,301149.0,7.4,Fold,0.0,0,,,,,MP3
783,MTT 250,1719277454,2024-05-21T11:28:26Z,2086452043,9000.0,0,40700.0,,,,,,0,3,1,5,2,krismoltisanta,1310412.0,32.2,Fold,0.0,0,,,,,CO
784,MTT 250,1719277454,2024-05-21T11:28:26Z,2086452043,9000.0,0,40700.0,,,,,,1,4,1,6,3,hadik07,158750.0,3.9,Fold,0.0,0,,,,,BTN
785,MTT 250,1719277454,2024-05-21T11:28:26Z,2086452043,9000.0,0,40700.0,,,,,,0,5,1,7,4,norimyxxxo95,315216.0,7.74,Fold,0.0,0,,,,,SB
786,MTT 250,1719277454,2024-05-21T11:28:26Z,2086452043,9000.0,0,40700.0,,,,,,0,6,1,8,5,statnik,537646.0,13.21,Call,9000.0,0,,,,,BB
787,MTT 250,1719277454,2024-05-21T11:28:26Z,2086452043,9000.0,1,49700.0,Jh,3c,As,,,0,6,2,1,5,statnik,528646.0,10.64,Check,0.0,0,,,,,BB
788,MTT 250,1719277454,2024-05-21T11:28:26Z,2086452043,9000.0,1,49700.0,Jh,3c,As,,,0,1,2,2,0,evgen_gg13,928292.0,18.68,Bet,20350.0,0,,,,,MP2
789,MTT 250,1719277454,2024-05-21T11:28:26Z,2086452043,9000.0,1,70050.0,Jh,3c,As,,,0,6,3,1,5,statnik,528646.0,7.55,Fold,0.0,0,,,,,BB
790,MTT 250,1719277454,2024-05-21T11:28:26Z,2086452043,9000.0,2,70050.0,Jh,3c,As,,,0,1,4,1,0,evgen_gg13,907942.0,,Mucks Cards,0.0,0,,,1.0,49700.0,MP2
791,MTT 250,1719277454,2024-05-21T11:29:05Z,2086452482,9000.0,0,0.0,,,,,,0,1,0,1,0,evgen_gg13,977992.0,0.0,Post Ante,1150.0,0,,,,,MP1
792,MTT 250,1719277454,2024-05-21T11:29:05Z,2086452482,9000.0,0,1150.0,,,,,,0,2,0,2,1,powerblast,301149.0,261.87,Post Ante,1150.0,0,,,,,MP2
793,MTT 250,1719277454,2024-05-21T11:29:05Z,2086452482,9000.0,0,2300.0,,,,,,0,3,0,3,2,krismoltisanta,1310412.0,569.74,Post Ante,1150.0,0,,,,,MP3
794,MTT 250,1719277454,2024-05-21T11:29:05Z,2086452482,9000.0,0,3450.0,,,,,,0,4,0,4,3,hadik07,158750.0,46.01,Post Ante,1150.0,0,,,,,CO
795,MTT 250,1719277454,2024-05-21T11:29:05Z,2086452482,9000.0,0,4600.0,,,,,,1,5,0,5,4,norimyxxxo95,315216.0,68.53,Post Ante,1150.0,0,,,,,BTN
796,MTT 250,1719277454,2024-05-21T11:29:05Z,2086452482,9000.0,0,5750.0,,,,,,0,6,0,6,5,statnik,528646.0,91.94,Post Ante,1150.0,0,,,,,SB
797,MTT 250,1719277454,2024-05-21T11:29:05Z,2086452482,9000.0,0,6900.0,,,,,,0,7,0,7,6,55_jimbo,162397.0,23.54,Post Ante,1150.0,0,,,,,BB
798,MTT 250,1719277454,2024-05-21T11:29:05Z,2086452482,9000.0,0,8050.0,,,,,,0,8,0,8,7,honeyhorny,1364681.0,169.53,Post Ante,1150.0,0,,,,,EP3
799,MTT 250,1719277454,2024-05-21T11:29:05Z,2086452482,9000.0,0,9200.0,,,,,,0,6,0,9,5,statnik,527496.0,57.34,Post SB,4500.0,0,,,,,SB
800,MTT 250,1719277454,2024-05-21T11:29:05Z,2086452482,9000.0,0,13700.0,,,,,,0,7,0,10,6,55_jimbo,161247.0,11.77,Post BB,9000.0,0,,,,,BB
801,MTT 250,1719277454,2024-05-21T11:29:05Z,2086452482,9000.0,0,22700.0,,,,,,0,8,1,1,7,honeyhorny,1363531.0,60.07,Fold,0.0,0,,,,,EP3
802,MTT 250,1719277454,2024-05-21T11:29:05Z,2086452482,9000.0,0,22700.0,,,,,,0,1,1,2,0,evgen_gg13,976842.0,43.03,Fold,0.0,0,,,,,MP1
803,MTT 250,1719277454,2024-05-21T11:29:05Z,2086452482,9000.0,0,22700.0,,,,,,0,2,1,3,1,powerblast,299999.0,13.22,Fold,0.0,0,,,,,MP2
804,MTT 250,1719277454,2024-05-21T11:29:05Z,2086452482,9000.0,0,22700.0,,,,,,0,3,1,4,2,krismoltisanta,1309262.0,57.68,Raise,18000.0,0,,,,,MP3
805,MTT 250,1719277454,2024-05-21T11:29:05Z,2086452482,9000.0,0,40700.0,,,,,,0,4,1,5,3,hadik07,157600.0,3.87,Fold,0.0,0,,,,,CO
806,MTT 250,1719277454,2024-05-21T11:29:05Z,2086452482,9000.0,0,40700.0,,,,,,1,5,1,6,4,norimyxxxo95,314066.0,7.72,Fold,0.0,0,,,,,BTN
807,MTT 250,1719277454,2024-05-21T11:29:05Z,2086452482,9000.0,0,40700.0,,,,,,0,6,1,7,5,statnik,522996.0,12.85,Fold,0.0,0,,,,,SB
808,MTT 250,1719277454,2024-05-21T11:29:05Z,2086452482,9000.0,0,40700.0,,,,,,0,7,1,8,6,55_jimbo,152247.0,3.74,Raise,152247.0,1,,,,,BB
809,MTT 250,1719277454,2024-05-21T11:29:05Z,2086452482,9000.0,0,192947.0,,,,,,0,3,2,1,2,krismoltisanta,1291262.0,6.69,Fold,0.0,0,,,,,MP3
