Unnamed: 0,TypeBuyIn,TournamentNumber,StartDateUtc,Hand,Level,Street_id,Pot,Card1,Card2,Card3,Card4,Card5,Dealer,Seat,Round,ActionOrder,PlayerId,PlayerName,Stack,SPR,Action,Bet,Allin,Showdown_1,Showdown_2,PlayerWins,WinAmount,Position,UniquePlayerId,ActionHistory,ActionCount,PositionNum,RaiserPosNum,RelativePosition,PotOdds,PreviousBetSize,StackCategory,BoardTexture,BoardDangerLevel,BetFrequency,RaiseFrequency,CallFrequency,FoldFrequency,VPIP,PFR,AggressionFactor_Street0,AggressionFactor_Street1,AggressionFactor_Street2,AggressionFactor_Street3,BetSize_mean,BetSize_std,BetSize_min,BetSize_max,ContinuationTendency,BetAdaptation,WinRate
1189,MTT 250,2597193399,2023-03-15T08:46:56Z,1616918177,600.0,1,23120.0,7c,3h,Jd,,,1,1,3,0,0,Player1_AwPh200,263779.0,11.409126297577854,Call,5780.0,0,,,,,BTN,22,,3,6,-1.0,NoRaiser,0.2,0.0,Deep,Rainbow,Low,,,30.77,46.15,41.67,8.33,0.2005329780146569,0.22308546059933407,0.6677740863787375,0.009900990099009901,24983.57,32738.31,800.0,85750.0,0.02955519432540269,,23.08
1186,MTT 250,2597193399,2023-03-15T08:46:56Z,1616918177,600.0,0,8670.0,,,,,,1,1,2,1,0,Player1_AwPh200,266669.0,30.757670126874277,Call,2890.0,0,,,,,BTN,22,Call,3,6,-1.0,NoRaiser,0.25,5780.0,Deep,Neutral,Medium,,,30.77,46.15,41.67,8.33,0.2005329780146569,0.22308546059933407,0.6677740863787375,0.009900990099009901,24983.57,32738.31,800.0,85750.0,0.02955519432540269,,23.08
1188,MTT 250,2597193399,2023-03-15T08:46:56Z,1616918177,600.0,1,17340.0,7c,3h,Jd,,,0,8,3,2,6,Player8_AwPh200,140087.0,8.07883506343714,Call,5780.0,0,,,,,CO,23,CallCall,3,5,-1.0,NoRaiser,0.25,2890.0,Deep,Rainbow,Low,9.09,18.18,18.18,45.45,42.86,6.35,0.16033586565373847,1.1426533523537803,1.9950248756218907,0.20159680638722555,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,9.09
1228,MTT 250,2597193399,2023-03-15T08:47:52Z,1616918657,600.0,4,143139.0,8d,4h,Th,5s,2d,0,5,8,0,3,Player5_AwPh200,145769.0,1.018373748594024,Shows Cards,0.0,0,7c,6c,1.0,143139.0,BB,16,,7,8,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,9.09,,9.09,54.55,33.33,18.75,1.2853067047075606,0.5008319467554077,1.0,1.0,47341.44,53282.45,1600.0,181500.0,0.05211047420531527,,9.09
1225,MTT 250,2597193399,2023-03-15T08:47:52Z,1616918657,600.0,2,83114.0,8d,4h,Th,5s,,0,8,6,1,6,Player8_AwPh200,64509.0,0.7761508289818803,Call,16863.0,0,,,,,MP3,23,Shows Cards,7,4,-1.0,NoRaiser,0.16866879382257918,0.0,Deep,Neutral,Medium,14.29,,42.86,35.71,42.86,6.35,0.16033586565373847,1.1426533523537803,1.9950248756218907,0.20159680638722555,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,0.0
1210,MTT 250,2597193399,2023-03-15T08:47:52Z,1616918657,600.0,0,1990.0,,,,,,0,1,1,2,0,Player1_AwPh200,330179.0,165.91909547738695,Fold,0.0,0,,,,,CO,22,Shows CardsCall,7,5,-1.0,NoRaiser,0.0,16863.0,Deep,Neutral,Medium,,,14.29,71.43,41.67,8.33,0.2005329780146569,0.22308546059933407,0.6677740863787375,0.009900990099009901,24983.57,32738.31,800.0,85750.0,0.02955519432540269,,14.29
1223,MTT 250,2597193399,2023-03-15T08:47:52Z,1616918657,600.0,2,49688.0,8d,4h,Th,5s,,1,3,5,3,1,Player3_AwPh200,124625.0,2.50815086137498,Fold,0.0,0,,,,,BTN,17,Shows CardsCallFold,7,6,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,,15.38,30.77,30.77,37.74,13.21,0.38922820655191553,0.21484653818700927,0.20079920079920077,0.0049751243781094535,66791.25,65600.85,5900.0,202443.0,0.02020610224287735,0.7532904974856429,7.69
1219,MTT 250,2597193399,2023-03-15T08:47:52Z,1616918657,600.0,1,26500.0,8d,4h,Th,,,0,4,4,4,2,Player4_AwPh200,108199.0,4.082981132075472,Fold,0.0,0,,,,,SB,19,Shows CardsCallFoldFold,7,7,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,,,,63.64,19.51,7.32,0.3757802746566791,0.3757802746566791,0.2518703241895262,1.0,9366.5,5349.85,3200.0,18400.0,0.013751375137513752,,0.0
1208,MTT 250,2597193399,2023-03-15T08:47:52Z,1616918657,600.0,0,1390.0,,,,,,0,7,1,5,5,Player7_AwPh200,381591.0,274.5258992805755,Fold,0.0,0,,,,,MP2,21,Shows CardsCallFoldFoldFold,7,3,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,,14.29,,57.14,45.45,15.91,0.4670219853431046,0.250936329588015,0.14407988587731813,0.1680532445923461,44985.18,60564.23,2000.0,190641.0,0.0,0.8000728068481565,14.29
1215,MTT 250,2597193399,2023-03-15T08:47:52Z,1616918657,600.0,1,13250.0,8d,4h,Th,,,0,4,3,6,2,Player4_AwPh200,108199.0,8.165962264150943,Check,0.0,0,,,,,SB,19,Shows CardsCallFoldFoldFoldFold,7,7,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,,,,63.64,19.51,7.32,0.3757802746566791,0.3757802746566791,0.2518703241895262,1.0,9366.5,5349.85,3200.0,18400.0,0.013751375137513752,,0.0
1276,MTT 250,2597193399,2023-03-15T08:49:21Z,1616919424,600.0,1,15871.0,3h,Jh,9c,,,0,3,3,0,1,Player3_AwPh200,132255.0,8.333123306659946,Call,3527.0,0,,,,,MP3,17,,8,4,-1.0,NoRaiser,0.18182286833694195,0.0,Deep,Neutral,Medium,,14.29,14.29,28.57,37.74,13.21,0.38922820655191553,0.21484653818700927,0.20079920079920077,0.0049751243781094535,66791.25,65600.85,5900.0,202443.0,0.02020610224287735,0.7532904974856429,14.29
1280,MTT 250,2597193399,2023-03-15T08:49:21Z,1616919424,600.0,2,19398.0,3h,Jh,9c,5d,,0,4,4,1,2,Player4_AwPh200,103332.0,5.32694092174451,Bet,12932.0,0,,,,,CO,19,Call,8,5,5.0,Self,0.4,3527.0,Deep,Neutral,Medium,14.29,,14.29,42.86,19.51,7.32,0.3757802746566791,0.3757802746566791,0.2518703241895262,1.0,9366.5,5349.85,3200.0,18400.0,0.013751375137513752,,14.29
1272,MTT 250,2597193399,2023-03-15T08:49:21Z,1616919424,600.0,1,5290.0,3h,Jh,9c,,,0,3,2,2,1,Player3_AwPh200,132255.0,25.00094517958412,Check,0.0,0,,,,,MP3,17,CallBet,8,4,5.0,Before,0.0,12932.0,Deep,Neutral,Medium,,14.29,14.29,28.57,37.74,13.21,0.38922820655191553,0.21484653818700927,0.20079920079920077,0.0049751243781094535,66791.25,65600.85,5900.0,202443.0,0.02020610224287735,0.7532904974856429,14.29
1269,MTT 250,2597193399,2023-03-15T08:49:21Z,1616919424,600.0,0,4690.0,,,,,,0,7,1,3,5,Player7_AwPh200,380851.0,81.2049040511727,Call,600.0,0,,,,,BB,21,CallBetCheck,8,8,5.0,After,0.11342155009451796,0.0,Deep,Neutral,Medium,,5.88,29.41,17.65,45.45,15.91,0.4670219853431046,0.250936329588015,0.14407988587731813,0.1680532445923461,44985.18,60564.23,2000.0,190641.0,0.0,0.8000728068481565,5.88
1289,MTT 250,2597193399,2023-03-15T08:49:21Z,1616919424,600.0,4,58194.0,3h,Jh,9c,5d,4h,0,6,7,4,4,Player6_AwPh200,392936.0,6.752173763618242,Mucks Cards,0.0,0,,,0.0,,SB,20,CallBetCheckCall,8,7,5.0,After,0.0,600.0,Deep,Neutral,Medium,,,9.09,36.36,25.49,3.92,0.15449654112221367,0.4293865905848787,0.1680532445923461,2.98019801980198,111111.56,239993.24,6000.0,740614.0,0.023573785950023574,0.47140399700881275,0.0
1284,MTT 250,2597193399,2023-03-15T08:49:21Z,1616919424,600.0,3,58194.0,3h,Jh,9c,5d,4h,0,6,6,5,4,Player6_AwPh200,392936.0,6.752173763618242,Check,0.0,0,,,,,SB,20,CallBetCheckCallMucks Cards,8,7,5.0,After,0.0,0.0,Deep,Neutral,Medium,,,9.09,36.36,25.49,3.92,0.15449654112221367,0.4293865905848787,0.1680532445923461,2.98019801980198,111111.56,239993.24,6000.0,740614.0,0.023573785950023574,0.47140399700881275,0.0
1267,MTT 250,2597193399,2023-03-15T08:49:21Z,1616919424,600.0,0,3790.0,,,,,,1,5,1,6,3,Player5_AwPh200,288468.0,76.11292875989446,Fold,0.0,0,,,,,BTN,16,CallBetCheckCallMucks CardsCheck,8,6,5.0,After,0.0,0.0,Deep,Neutral,Medium,20.0,10.0,10.0,50.0,33.33,18.75,1.2853067047075606,0.5008319467554077,1.0,1.0,47341.44,53282.45,1600.0,181500.0,0.05211047420531527,,0.0
1285,MTT 250,2597193399,2023-03-15T08:49:21Z,1616919424,600.0,3,58194.0,3h,Jh,9c,5d,4h,0,3,6,7,1,Player3_AwPh200,115796.0,1.989827129944668,Check,0.0,0,,,,,MP3,17,CallBetCheckCallMucks CardsCheckFold,8,4,5.0,Before,0.0,0.0,Deep,Neutral,Medium,,14.29,14.29,28.57,37.74,13.21,0.38922820655191553,0.21484653818700927,0.20079920079920077,0.0049751243781094535,66791.25,65600.85,5900.0,202443.0,0.02020610224287735,0.7532904974856429,14.29
1301,MTT 250,2597193399,2023-03-15T08:50:20Z,1616919943,700.0,0,2430.0,,,,,,0,2,1,0,1,Player2_AwPh200,49915.0,20.541152263374485,Call,700.0,0,,,,,MP1,18,,5,2,-1.0,NoRaiser,0.22364217252396165,0.0,Deep,Neutral,Medium,10.0,,60.0,30.0,27.03,8.11,0.3006993006993007,0.09173478655767485,1.4975124378109452,200.99999999999997,14827.78,21496.99,600.0,70000.0,0.015715857300015717,,0.0
1303,MTT 250,2597193399,2023-03-15T08:50:20Z,1616919943,700.0,0,3830.0,,,,,,0,4,1,1,3,Player4_AwPh200,148509.0,38.77519582245431,Fold,0.0,0,,,,,MP3,19,Call,5,4,-1.0,NoRaiser,0.0,700.0,Deep,Neutral,Medium,,,33.33,66.67,19.51,7.32,0.3757802746566791,0.3757802746566791,0.2518703241895262,1.0,9366.5,5349.85,3200.0,18400.0,0.013751375137513752,,0.0
1309,MTT 250,2597193399,2023-03-15T08:50:20Z,1616919943,700.0,0,12540.0,,,,,,0,2,2,2,1,Player2_AwPh200,49215.0,3.924641148325359,Call,1915.0,0,,,,,MP1,18,CallFold,5,2,-1.0,NoRaiser,0.13248011068834314,0.0,Deep,Neutral,Medium,10.0,,60.0,30.0,27.03,8.11,0.3006993006993007,0.09173478655767485,1.4975124378109452,200.99999999999997,14827.78,21496.99,600.0,70000.0,0.015715857300015717,,0.0
1321,MTT 250,2597193399,2023-03-15T08:50:20Z,1616919943,700.0,4,55240.0,6d,Kc,5d,Jd,Kh,0,8,7,3,7,Player8_AwPh200,0.0,0.0,Shows Cards,0.0,0,4c,9c,0.0,,BB,23,CallFoldCall,5,8,-1.0,NoRaiser,0.0,1915.0,Short,Neutral,Medium,20.0,,12.0,24.0,42.86,6.35,0.16033586565373847,1.1426533523537803,1.9950248756218907,0.20159680638722555,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,8.0
1302,MTT 250,2597193399,2023-03-15T08:50:20Z,1616919943,700.0,0,3130.0,,,,,,0,3,1,4,2,Player3_AwPh200,115711.0,36.96837060702875,Call,700.0,0,,,,,MP2,17,CallFoldCallShows Cards,5,3,-1.0,NoRaiser,0.18276762402088773,0.0,Deep,Neutral,Medium,,,37.5,50.0,37.74,13.21,0.38922820655191553,0.21484653818700927,0.20079920079920077,0.0049751243781094535,66791.25,65600.85,5900.0,202443.0,0.02020610224287735,0.7532904974856429,0.0
1333,MTT 250,2597193399,2023-03-15T08:51:32Z,1616920586,700.0,0,1730.0,,,,,,0,3,1,0,2,Player3_AwPh200,113011.0,65.3242774566474,Call,700.0,0,,,,,MP1,17,,3,2,-1.0,NoRaiser,0.2880658436213992,0.0,Deep,Neutral,Medium,5.56,11.11,38.89,33.33,37.74,13.21,0.38922820655191553,0.21484653818700927,0.20079920079920077,0.0049751243781094535,66791.25,65600.85,5900.0,202443.0,0.02020610224287735,0.7532904974856429,5.56
1340,MTT 250,2597193399,2023-03-15T08:51:32Z,1616920586,700.0,0,10699.0,,,,,,0,3,2,1,2,Player3_AwPh200,112311.0,10.497336199644826,Call,5396.0,0,,,,,MP1,17,Call,3,2,-1.0,NoRaiser,0.33525939732836285,700.0,Deep,Neutral,Medium,5.56,11.11,38.89,33.33,37.74,13.21,0.38922820655191553,0.21484653818700927,0.20079920079920077,0.0049751243781094535,66791.25,65600.85,5900.0,202443.0,0.02020610224287735,0.7532904974856429,5.56
1345,MTT 250,2597193399,2023-03-15T08:51:32Z,1616920586,700.0,2,26668.0,7d,4h,9d,5s,,0,1,4,2,0,Player1_AwPh200,314918.0,11.808834558272087,Bet,2800.0,0,,,,,BB,22,CallCall,3,8,8.0,Self,0.09501832496267137,5396.0,Deep,Neutral,Medium,5.56,5.56,27.78,38.89,41.67,8.33,0.2005329780146569,0.22308546059933407,0.6677740863787375,0.009900990099009901,24983.57,32738.31,800.0,85750.0,0.02955519432540269,,0.0
1381,MTT 250,2597193399,2023-03-15T08:52:50Z,1616921244,700.0,1,21660.0,3d,Kd,8s,,,0,1,3,0,0,Player1_AwPh200,282543.0,13.044459833795013,Fold,0.0,0,,,,,SB,22,,6,7,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,8.33,,33.33,16.67,41.67,8.33,0.2005329780146569,0.22308546059933407,0.6677740863787375,0.009900990099009901,24983.57,32738.31,800.0,85750.0,0.02955519432540269,,8.33
1369,MTT 250,2597193399,2023-03-15T08:52:50Z,1616921244,700.0,0,1730.0,,,,,,0,4,1,1,3,Player4_AwPh200,148339.0,85.74508670520231,Fold,0.0,0,,,,,MP1,19,Fold,6,2,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,10.0,,,60.0,19.51,7.32,0.3757802746566791,0.3757802746566791,0.2518703241895262,1.0,9366.5,5349.85,3200.0,18400.0,0.013751375137513752,,0.0
1368,MTT 250,2597193399,2023-03-15T08:52:50Z,1616921244,700.0,0,1730.0,,,,,,0,3,1,2,2,Player3_AwPh200,191428.0,110.65202312138729,Fold,0.0,0,,,,,EP3,17,FoldFold,6,-1,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,,11.11,,77.78,37.74,13.21,0.38922820655191553,0.21484653818700927,0.20079920079920077,0.0049751243781094535,66791.25,65600.85,5900.0,202443.0,0.02020610224287735,0.7532904974856429,0.0
1383,MTT 250,2597193399,2023-03-15T08:52:50Z,1616921244,700.0,2,21660.0,3d,Kd,8s,8c,,0,5,4,3,4,Player5_AwPh200,275327.0,12.711311172668513,Bet,10830.0,0,,,,,MP2,16,FoldFoldFold,6,3,3.0,Self,0.3333333333333333,0.0,Deep,Neutral,Medium,10.0,20.0,10.0,40.0,33.33,18.75,1.2853067047075606,0.5008319467554077,1.0,1.0,47341.44,53282.45,1600.0,181500.0,0.05211047420531527,,10.0
1374,MTT 250,2597193399,2023-03-15T08:52:50Z,1616921244,700.0,0,8030.0,,,,,,0,1,1,4,0,Player1_AwPh200,284293.0,35.4038605230386,Call,1750.0,0,,,,,SB,22,FoldFoldFoldBet,6,7,3.0,After,0.17893660531697342,10830.0,Deep,Neutral,Medium,8.33,,33.33,16.67,41.67,8.33,0.2005329780146569,0.22308546059933407,0.6677740863787375,0.009900990099009901,24983.57,32738.31,800.0,85750.0,0.02955519432540269,,8.33
1377,MTT 250,2597193399,2023-03-15T08:52:50Z,1616921244,700.0,1,11180.0,3d,Kd,8s,,,0,2,2,5,1,Player2_AwPh200,45030.0,4.02772808586762,Check,0.0,0,,,,,BB,18,FoldFoldFoldBetCall,6,8,3.0,After,0.0,1750.0,Deep,Neutral,Medium,,,11.11,33.33,27.03,8.11,0.3006993006993007,0.09173478655767485,1.4975124378109452,200.99999999999997,14827.78,21496.99,600.0,70000.0,0.015715857300015717,,11.11
1403,MTT 250,2597193399,2023-03-15T08:53:39Z,1616921674,700.0,0,9080.0,,,,,,0,3,1,0,2,Player3_AwPh200,190643.0,20.99592511013216,Call,700.0,0,,,,,BB,17,,5,8,-1.0,NoRaiser,0.07157464212678936,0.0,Deep,Neutral,Medium,,,29.41,5.88,37.74,13.21,0.38922820655191553,0.21484653818700927,0.20079920079920077,0.0049751243781094535,66791.25,65600.85,5900.0,202443.0,0.02020610224287735,0.7532904974856429,0.0
1415,MTT 250,2597193399,2023-03-15T08:53:39Z,1616921674,700.0,1,31440.0,Qc,4c,8h,,,0,5,4,1,4,Player5_AwPh200,295502.0,9.398918575063613,Fold,0.0,0,,,,,MP1,16,Call,5,2,-1.0,NoRaiser,0.0,700.0,Deep,Neutral,Medium,6.67,20.0,6.67,46.67,33.33,18.75,1.2853067047075606,0.5008319467554077,1.0,1.0,47341.44,53282.45,1600.0,181500.0,0.05211047420531527,,6.67
1419,MTT 250,2597193399,2023-03-15T08:53:39Z,1616921674,700.0,2,47160.0,Qc,4c,8h,Js,,0,3,6,2,2,Player3_AwPh200,179463.0,3.805407124681934,Call,15720.0,0,,,,,BB,17,CallFold,5,8,-1.0,NoRaiser,0.25,0.0,Deep,Neutral,Medium,,,29.41,5.88,37.74,13.21,0.38922820655191553,0.21484653818700927,0.20079920079920077,0.0049751243781094535,66791.25,65600.85,5900.0,202443.0,0.02020610224287735,0.7532904974856429,0.0
1411,MTT 250,2597193399,2023-03-15T08:53:39Z,1616921674,700.0,1,20960.0,Qc,4c,8h,,,1,1,3,3,0,Player1_AwPh200,281058.0,13.409255725190839,Fold,0.0,0,,,,,BTN,22,CallFoldCall,5,6,-1.0,NoRaiser,0.0,15720.0,Deep,Neutral,Medium,,,30.77,46.15,41.67,8.33,0.2005329780146569,0.22308546059933407,0.6677740863787375,0.009900990099009901,24983.57,32738.31,800.0,85750.0,0.02955519432540269,,23.08
1401,MTT 250,2597193399,2023-03-15T08:53:39Z,1616921674,700.0,0,6630.0,,,,,,1,1,1,4,0,Player1_AwPh200,282458.0,42.60301659125189,Call,1400.0,0,,,,,BTN,22,CallFoldCallFold,5,6,-1.0,NoRaiser,0.17434620174346202,0.0,Deep,Neutral,Medium,,,30.77,46.15,41.67,8.33,0.2005329780146569,0.22308546059933407,0.6677740863787375,0.009900990099009901,24983.57,32738.31,800.0,85750.0,0.02955519432540269,,23.08
1444,MTT 250,2597193399,2023-03-15T08:54:50Z,1616922251,700.0,0,12230.0,,,,,,1,2,2,0,1,Player2_AwPh200,42760.0,3.4963205233033525,Fold,0.0,0,,,,,BTN,18,,3,6,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,,,,100.0,27.03,8.11,0.3006993006993007,0.09173478655767485,1.4975124378109452,200.99999999999997,14827.78,21496.99,600.0,70000.0,0.015715857300015717,,0.0
1435,MTT 250,2597193399,2023-03-15T08:54:50Z,1616922251,700.0,0,1730.0,,,,,,0,6,1,1,5,Player6_AwPh200,392511.0,226.8849710982659,Fold,0.0,0,,,,,MP1,20,Fold,3,2,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,,,12.5,87.5,25.49,3.92,0.15449654112221367,0.4293865905848787,0.1680532445923461,2.98019801980198,111111.56,239993.24,6000.0,740614.0,0.023573785950023574,0.47140399700881275,0.0
1442,MTT 250,2597193399,2023-03-15T08:54:50Z,1616922251,700.0,0,6630.0,,,,,,0,8,2,2,7,Player8_AwPh200,118910.0,17.935143288084465,Call,2800.0,0,,,,,MP3,23,FoldFold,3,4,-1.0,NoRaiser,0.29692470837751855,0.0,Deep,Neutral,Medium,14.29,,42.86,35.71,42.86,6.35,0.16033586565373847,1.1426533523537803,1.9950248756218907,0.20159680638722555,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,0.0
1501,MTT 250,2597193399,2023-03-15T09:04:46Z,1616926730,700.0,0,1730.0,,,,,,0,8,1,0,7,Player8_AwPh200,136426.0,78.85895953757226,Call,700.0,0,,,,,MP1,23,,2,2,-1.0,NoRaiser,0.2880658436213992,0.0,Deep,Neutral,Medium,,,30.0,40.0,42.86,6.35,0.16033586565373847,1.1426533523537803,1.9950248756218907,0.20159680638722555,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,10.0
1512,MTT 250,2597193399,2023-03-15T09:04:46Z,1616926730,700.0,1,13960.0,Qd,Js,7s,,,0,5,4,1,4,Player5_AwPh200,288597.0,20.67313753581662,Call,6980.0,0,,,,,SB,16,Call,2,7,-1.0,NoRaiser,0.3333333333333333,700.0,Deep,Neutral,Medium,,,36.36,18.18,33.33,18.75,1.2853067047075606,0.5008319467554077,1.0,1.0,47341.44,53282.45,1600.0,181500.0,0.05211047420531527,,9.09
1560,MTT 250,2597193399,2023-03-15T09:06:44Z,1616927744,800.0,1,5950.0,3h,9d,9s,,,0,7,2,0,5,Player7_AwPh200,360624.0,60.6090756302521,Check,0.0,0,,,,,SB,21,,2,7,-1.0,NoRaiser,0.0,0.0,Deep,Rainbow,Low,,22.22,,11.11,45.45,15.91,0.4670219853431046,0.250936329588015,0.14407988587731813,0.1680532445923461,44985.18,60564.23,2000.0,190641.0,0.0,0.8000728068481565,22.22
1569,MTT 250,2597193399,2023-03-15T09:06:44Z,1616927744,800.0,4,35700.0,3h,9d,9s,6c,Qd,0,7,7,1,5,Player7_AwPh200,345749.0,9.68484593837535,Shows Cards,0.0,0,Ah,Jc,1.0,35700.0,SB,21,Check,2,7,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,,22.22,,11.11,45.45,15.91,0.4670219853431046,0.250936329588015,0.14407988587731813,0.1680532445923461,44985.18,60564.23,2000.0,190641.0,0.0,0.8000728068481565,22.22
1582,MTT 250,2597193399,2023-03-15T09:07:21Z,1616928086,800.0,0,1900.0,,,,,,0,5,1,0,3,Player5_AwPh200,270847.0,142.55105263157895,Raise,1600.0,0,,,,,MP3,16,,3,4,4.0,Self,0.45714285714285713,0.0,Deep,Neutral,Medium,,25.0,12.5,62.5,33.33,18.75,1.2853067047075606,0.5008319467554077,1.0,1.0,47341.44,53282.45,1600.0,181500.0,0.05211047420531527,,0.0
1580,MTT 250,2597193399,2023-03-15T09:07:21Z,1616928086,800.0,0,1900.0,,,,,,0,3,1,1,1,Player3_AwPh200,221318.0,116.48315789473685,Fold,0.0,0,,,,,MP1,17,Raise,3,2,4.0,Before,0.0,1600.0,Deep,Neutral,Medium,5.56,11.11,38.89,33.33,37.74,13.21,0.38922820655191553,0.21484653818700927,0.20079920079920077,0.0049751243781094535,66791.25,65600.85,5900.0,202443.0,0.02020610224287735,0.7532904974856429,5.56
1585,MTT 250,2597193399,2023-03-15T09:07:21Z,1616928086,800.0,0,6700.0,,,,,,0,8,1,2,6,Player8_AwPh200,125706.0,18.762089552238805,Call,2800.0,0,,,,,SB,23,RaiseFold,3,7,4.0,After,0.29473684210526313,0.0,Deep,Neutral,Medium,22.22,,44.44,11.11,42.86,6.35,0.16033586565373847,1.1426533523537803,1.9950248756218907,0.20159680638722555,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,0.0
1612,MTT 250,2597193399,2023-03-15T09:08:22Z,1616928637,800.0,1,6300.0,3d,6h,3c,,,0,6,2,0,4,Player6_AwPh200,415321.0,65.92396825396825,Check,0.0,0,,,,,MP3,20,,6,4,-1.0,NoRaiser,0.0,0.0,Deep,Rainbow,Low,,5.88,23.53,64.71,25.49,3.92,0.15449654112221367,0.4293865905848787,0.1680532445923461,2.98019801980198,111111.56,239993.24,6000.0,740614.0,0.023573785950023574,0.47140399700881275,0.0
1610,MTT 250,2597193399,2023-03-15T09:08:22Z,1616928637,800.0,1,6300.0,3d,6h,3c,,,0,2,2,1,0,Player2_AwPh200,38040.0,6.038095238095238,Check,0.0,0,,,,,SB,18,Check,6,7,-1.0,NoRaiser,0.0,0.0,Deep,Rainbow,Low,23.08,,30.77,15.38,27.03,8.11,0.3006993006993007,0.09173478655767485,1.4975124378109452,200.99999999999997,14827.78,21496.99,600.0,70000.0,0.015715857300015717,,0.0
1608,MTT 250,2597193399,2023-03-15T09:08:22Z,1616928637,800.0,0,5100.0,,,,,,0,2,1,2,0,Player2_AwPh200,39240.0,7.694117647058824,Call,1200.0,0,,,,,SB,18,CheckCheck,6,7,-1.0,NoRaiser,0.19047619047619047,0.0,Deep,Neutral,Medium,23.08,,30.77,15.38,27.03,8.11,0.3006993006993007,0.09173478655767485,1.4975124378109452,200.99999999999997,14827.78,21496.99,600.0,70000.0,0.015715857300015717,,0.0
1606,MTT 250,2597193399,2023-03-15T09:08:22Z,1616928637,800.0,0,5100.0,,,,,,0,7,1,3,5,Player7_AwPh200,381249.0,74.75470588235294,Fold,0.0,0,,,,,CO,21,CheckCheckCall,6,5,-1.0,NoRaiser,0.0,1200.0,Deep,Neutral,Medium,5.26,5.26,26.32,26.32,45.45,15.91,0.4670219853431046,0.250936329588015,0.14407988587731813,0.1680532445923461,44985.18,60564.23,2000.0,190641.0,0.0,0.8000728068481565,15.79
1613,MTT 250,2597193399,2023-03-15T09:08:22Z,1616928637,800.0,2,6300.0,3d,6h,3c,Kc,,0,2,3,4,0,Player2_AwPh200,38040.0,6.038095238095238,Bet,2750.0,0,,,,,SB,18,CheckCheckCallFold,6,7,7.0,Self,0.30386740331491713,0.0,Deep,Neutral,Medium,23.08,,30.77,15.38,27.03,8.11,0.3006993006993007,0.09173478655767485,1.4975124378109452,200.99999999999997,14827.78,21496.99,600.0,70000.0,0.015715857300015717,,0.0
1615,MTT 250,2597193399,2023-03-15T09:08:22Z,1616928637,800.0,2,11800.0,3d,6h,3c,Kc,,0,6,3,5,4,Player6_AwPh200,415321.0,35.196694915254234,Fold,0.0,0,,,,,MP3,20,CheckCheckCallFoldBet,6,4,7.0,Before,0.0,2750.0,Deep,Neutral,Medium,,5.88,23.53,64.71,25.49,3.92,0.15449654112221367,0.4293865905848787,0.1680532445923461,2.98019801980198,111111.56,239993.24,6000.0,740614.0,0.023573785950023574,0.47140399700881275,0.0
1631,MTT 250,2597193399,2023-03-15T09:09:13Z,1616929095,800.0,0,1900.0,,,,,,0,8,1,0,6,Player8_AwPh200,122706.0,64.5821052631579,Fold,0.0,0,,,,,CO,23,,2,5,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,9.09,18.18,18.18,45.45,42.86,6.35,0.16033586565373847,1.1426533523537803,1.9950248756218907,0.20159680638722555,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,9.09
1629,MTT 250,2597193399,2023-03-15T09:09:13Z,1616929095,800.0,0,1900.0,,,,,,0,6,1,1,4,Player6_AwPh200,415221.0,218.53736842105263,Fold,0.0,0,,,,,MP2,20,Fold,2,3,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,22.22,,11.11,55.56,25.49,3.92,0.15449654112221367,0.4293865905848787,0.1680532445923461,2.98019801980198,111111.56,239993.24,6000.0,740614.0,0.023573785950023574,0.47140399700881275,11.11
1648,MTT 250,2597193399,2023-03-15T09:09:52Z,1616929419,800.0,0,4300.0,,,,,,1,3,1,0,1,Player3_AwPh200,219818.0,51.12046511627907,Raise,5900.0,0,,,,,BTN,17,,4,6,6.0,Self,0.5784313725490197,0.0,Deep,Neutral,Medium,,15.38,30.77,30.77,37.74,13.21,0.38922820655191553,0.21484653818700927,0.20079920079920077,0.0049751243781094535,66791.25,65600.85,5900.0,202443.0,0.02020610224287735,1.3341160946476405,7.69
