Unnamed: 0,TypeBuyIn,TournamentNumber,StartDateUtc,Hand,Level,Street_id,Pot,Card1,Card2,Card3,Card4,Card5,Dealer,Seat,Round,ActionOrder,PlayerId,PlayerName,Stack,SPR,Action,Bet,Allin,Showdown_1,Showdown_2,PlayerWins,WinAmount,Position,UniquePlayerId,ActionHistory,ActionCount,PositionNum,RaiserPosNum,RelativePosition,PotOdds,PreviousBetSize,StackCategory,BoardTexture,BoardDangerLevel,BetFrequency,RaiseFrequency,CallFrequency,FoldFrequency,VPIP,PFR,AggressionFactor_Street0,AggressionFactor_Street1,AggressionFactor_Street2,AggressionFactor_Street3,BetSize_mean,BetSize_std,BetSize_min,BetSize_max,ContinuationTendency,BetAdaptation,WinRate
85,MTT 2000,151933567,2024-02-05T20:36:27Z,1958997967,60000.0,2,360000.0,6h,Kd,3s,Jc,,0,8,3,3,7,sveta010898,782500.0,2.173611111111111,Bet,180000.0,0,,,,,SB,11170,FoldFoldFold,6,7,7.0,Self,0.3333333333333333,0.0,Deep,Rainbow,Low,16.67,,16.67,50.0,12.5,0.0,0.0049751243781094,0.0024937655860349,1.0,101.0,182083.33,36919.11,146250.0,220000.0,0.0,,0.0
76,MTT 2000,151933567,2024-02-05T20:36:27Z,1958997967,60000.0,0,270000.0,,,,,,0,3,1,4,2,moven,2457000.0,9.1,Fold,0.0,0,,,,,MP1,11171,FoldFoldFoldBet,6,2,7.0,Before,0.0,180000.0,Deep,Neutral,Medium,,40.0,,60.0,15.15,9.09,1.4975124378109452,0.5024875621890548,0.0049751243781094,0.0099009900990099,133937.5,11859.13,120000.0,148850.0,0.0,,0.0
77,MTT 2000,151933567,2024-02-05T20:36:27Z,1958997967,60000.0,0,270000.0,,,,,,0,4,1,5,3,alemarksar,2194939.0,8.129403703703703,Fold,0.0,0,,,,,MP2,755,FoldFoldFoldBetFold,6,3,7.0,Before,0.0,0.0,Deep,Neutral,Medium,6.48,10.22,5.3,65.82,20.45,14.13,1.744157203209178,0.604996263478168,0.959680670913636,0.9464381360471344,170619.69,1055774.12,1800.0,20950790.0,0.0435212956317081,0.5937895919822435,5.89
512,MTT 2000,151933567,2024-02-05T20:36:32Z,1958998093,60000.0,3,330000.0,Js,Td,2s,5c,Tc,0,7,4,0,6,artursitayoga,5363035.5,16.25162272727273,Bet,90000.0,0,,,,,BB,9154,,9,8,8.0,Self,0.2142857142857142,0.0,Deep,Neutral,Medium,5.41,1.8,22.52,27.03,27.49,13.9,0.8070513944921943,0.3226898887276246,0.3612885309636212,0.750156152404747,270117.01,797528.22,3000.0,5194695.0,0.0492503645057706,0.5437216957691737,6.31
500,MTT 2000,151933567,2024-02-05T20:36:32Z,1958998093,60000.0,0,150000.0,,,,,,0,8,1,1,7,eirine,5001779.0,33.345193333333334,Fold,0.0,0,,,,,EP3,935,Bet,9,-1,8.0,Before,0.0,90000.0,Deep,Neutral,Medium,7.14,10.48,3.81,65.24,23.72,11.42,0.8266743700279987,0.2863552839622238,0.3582568465039922,0.384694269965389,609509.59,1591790.79,3034.0,14043919.0,0.0339423835591837,0.6153627691699147,2.38
503,MTT 2000,151933567,2024-02-05T20:36:32Z,1958998093,60000.0,0,150000.0,,,,,,0,3,1,3,2,thestudent,918750.0,6.125,Fold,0.0,0,,,,,MP3,1366,BetFoldMucks Cards,9,4,8.0,Before,0.0,0.0,Deep,Neutral,Medium,5.08,13.98,5.28,61.94,21.75,14.38,1.5149935625804678,0.6552266777299324,0.5917850700927185,0.4945926851801533,526180.52,1374720.39,4887.0,16800000.0,0.0351400836566943,0.5265699396379627,8.96
505,MTT 2000,151933567,2024-02-05T20:36:32Z,1958998093,60000.0,0,270000.0,,,,,,1,5,1,4,4,eldo_by,3531927.75,13.08121388888889,Fold,0.0,0,,,,,BTN,6110,BetFoldMucks CardsFold,9,6,8.0,Before,0.0,0.0,Deep,Neutral,Medium,6.41,11.97,12.65,52.28,23.07,11.08,0.7635989692915061,0.3255427273365963,0.3636639106532185,0.3566390202309898,173032.23,691593.94,858.0,11166353.0,0.0347113407174334,0.602751843731025,7.42
511,MTT 2000,151933567,2024-02-05T20:36:32Z,1958998093,60000.0,2,330000.0,Js,Td,2s,5c,,0,4,3,5,3,befree33,3704450.0,11.22560606060606,Check,0.0,0,,,,,CO,6627,BetFoldMucks CardsFoldFold,9,5,8.0,Before,0.0,0.0,Deep,Neutral,Medium,14.94,12.64,5.75,45.98,23.51,18.13,2.749271137026239,1.0908677873693775,0.5001922337562476,0.5008319467554077,898186.49,1618291.59,250.0,10440464.0,0.0452977465267133,0.7261829341345601,8.05
510,MTT 2000,151933567,2024-02-05T20:36:32Z,1958998093,60000.0,2,330000.0,Js,Td,2s,5c,,0,7,3,6,6,artursitayoga,5363035.5,16.25162272727273,Check,0.0,0,,,,,BB,9154,BetFoldMucks CardsFoldFoldCheck,9,8,8.0,Self,0.0,0.0,Deep,Neutral,Medium,5.41,1.8,22.52,27.03,27.49,13.9,0.8070513944921943,0.3226898887276246,0.3612885309636212,0.750156152404747,270117.01,797528.22,3000.0,5194695.0,0.0492503645057706,0.5437216957691737,6.31
507,MTT 2000,151933567,2024-02-05T20:36:32Z,1958998093,60000.0,0,270000.0,,,,,,0,7,1,7,6,artursitayoga,5423035.5,20.085316666666667,Call,60000.0,0,,,,,BB,9154,BetFoldMucks CardsFoldFoldCheckCheck,9,8,8.0,Self,0.1818181818181818,0.0,Deep,Neutral,Medium,5.41,1.8,22.52,27.03,27.49,13.9,0.8070513944921943,0.3226898887276246,0.3612885309636212,0.750156152404747,270117.01,797528.22,3000.0,5194695.0,0.0492503645057706,0.5437216957691737,6.31
502,MTT 2000,151933567,2024-02-05T20:36:32Z,1958998093,60000.0,0,150000.0,,,,,,0,2,1,8,1,lokoant,3712239.0,24.74826,Fold,0.0,0,,,,,MP2,4686,BetFoldMucks CardsFoldFoldCheckCheckCall,9,3,8.0,Before,0.0,60000.0,Deep,Neutral,Medium,7.89,11.45,2.8,66.67,19.2,12.45,1.6289984409440352,0.4879474421525531,0.4361326216073979,0.6053150901197211,181573.54,573557.41,3000.0,6555997.0,0.0403259652430136,0.5253963284409788,6.62
470,MTT 2000,151933567,2024-02-05T20:36:35Z,1958998157,70000.0,1,731000.0,7s,6s,Ks,,,0,6,4,0,5,dakota1,4712356.0,6.446451436388509,Call,70000.0,0,,,,,SB,44,,9,7,-1.0,NoRaiser,0.0873907615480649,0.0,Deep,Monotone,High,20.99,4.93,22.63,30.47,45.04,21.83,0.8378981495126419,1.5684411435210155,1.0168529857873154,1.1874804707842932,169202.43,638472.7,2000.0,12150001.0,0.0765850676632978,0.6164578127287087,7.48
463,MTT 2000,151933567,2024-02-05T20:36:35Z,1958998157,70000.0,0,173000.0,,,,,,0,4,1,1,3,baza_new_chara,5783962.0,33.4333063583815,Call,70000.0,0,,,,,CO,2508,Call,9,5,-1.0,NoRaiser,0.2880658436213992,70000.0,Deep,Neutral,Medium,6.81,13.19,21.76,33.85,44.53,15.26,0.467163007974307,0.3779488744395671,0.3551283621076691,0.5522722184911575,285190.88,764487.16,400.0,8793408.0,0.0475845264988755,0.5366848515530582,9.01
466,MTT 2000,151933567,2024-02-05T20:36:35Z,1958998157,70000.0,0,399500.0,,,,,,0,7,1,2,6,alex_13132222,2061297.0,5.15969211514393,Call,121500.0,0,,,,,BB,2004,CallCall,9,8,-1.0,NoRaiser,0.2332053742802303,70000.0,Deep,Neutral,Medium,16.35,3.69,22.33,19.94,46.82,9.75,0.2330641895521524,0.5837894082512398,1.204328039379586,2.36098509397278,195218.26,436679.5,234.0,5000000.0,0.0694147126190314,0.8358272022376816,9.47
474,MTT 2000,151933567,2024-02-05T20:36:35Z,1958998157,70000.0,3,1602000.0,7s,6s,Ks,4h,Ac,0,6,7,3,5,dakota1,4241856.0,2.647850187265917,Check,0.0,0,,,,,SB,44,CallCallCall,9,7,-1.0,NoRaiser,0.0,121500.0,Deep,Neutral,Medium,20.99,4.93,22.63,30.47,45.04,21.83,0.8378981495126419,1.5684411435210155,1.0168529857873154,1.1874804707842932,169202.43,638472.7,2000.0,12150001.0,0.0765850676632978,0.6164578127287087,7.48
459,MTT 2000,151933567,2024-02-05T20:36:35Z,1958998157,70000.0,0,173000.0,,,,,,0,8,1,4,7,snakepsv,3188273.0,18.429323699421964,Fold,0.0,0,,,,,EP3,2221,CallCallCallCheck,9,-1,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,3.23,9.03,3.23,74.84,16.25,9.33,1.16998300169983,0.381874375056813,0.794924378364522,0.4585589337775926,209418.24,409247.53,1000.0,2640617.0,0.0248419972528958,0.5270824765173124,5.16
472,MTT 2000,151933567,2024-02-05T20:36:35Z,1958998157,70000.0,2,801000.0,7s,6s,Ks,4h,,0,7,5,5,6,alex_13132222,1799797.0,2.246937578027466,Bet,400500.0,0,,,,,BB,2004,CallCallCallCheckFold,9,8,8.0,Self,0.3333333333333333,0.0,Deep,Neutral,Medium,16.35,3.69,22.33,19.94,46.82,9.75,0.2330641895521524,0.5837894082512398,1.204328039379586,2.36098509397278,195218.26,436679.5,234.0,5000000.0,0.0694147126190314,0.4714045129440985,9.47
476,MTT 2000,151933567,2024-02-05T20:36:35Z,1958998157,70000.0,3,2403000.0,7s,6s,Ks,4h,Ac,0,6,8,6,5,dakota1,4241856.0,1.7652334581772784,Fold,0.0,0,,,,,SB,44,CallCallCallCheckFoldBet,9,7,8.0,Before,0.0,400500.0,Deep,Neutral,Medium,20.99,4.93,22.63,30.47,45.04,21.83,0.8378981495126419,1.5684411435210155,1.0168529857873154,1.1874804707842932,169202.43,638472.7,2000.0,12150001.0,0.0765850676632978,0.6164578127287087,7.48
461,MTT 2000,151933567,2024-02-05T20:36:35Z,1958998157,70000.0,0,173000.0,,,,,,0,2,1,7,1,gosha462,1340066.13,7.746046994219652,Fold,0.0,0,,,,,MP2,78,CallCallCallCheckFoldBetFold,9,3,8.0,Before,0.0,0.0,Deep,Neutral,Medium,7.72,20.37,9.26,41.36,48.51,26.83,1.0994447667191514,0.4561060593184329,0.5939292421704483,0.5619464812874964,334193.42,633585.55,9000.0,7799598.5,0.0489312017479759,0.5044921957359216,9.26
475,MTT 2000,151933567,2024-02-05T20:36:35Z,1958998157,70000.0,3,1602000.0,7s,6s,Ks,4h,Ac,0,7,7,8,6,alex_13132222,1399297.0,0.8734687890137328,Bet,801000.0,0,,,,,BB,2004,CallCallCallCheckFoldBetFoldFold,9,8,8.0,Self,0.3333333333333333,0.0,Deep,Neutral,Medium,16.35,3.69,22.33,19.94,46.82,9.75,0.2330641895521524,0.5837894082512398,1.204328039379586,2.36098509397278,195218.26,436679.5,234.0,5000000.0,0.0694147126190314,0.4714045129440985,9.47
138,MTT 2000,151933567,2024-02-05T20:36:36Z,1958998182,60000.0,0,270000.0,,,,,,0,3,1,0,2,zaver21,4834148.0,17.904251851851853,Fold,0.0,0,,,,,MP2,1210,,8,3,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,6.08,13.81,6.86,56.56,23.98,15.52,1.4758116098032792,0.5035531410901973,0.557303195229291,0.5480986491034086,364834.52,880341.78,1800.0,11245697.0,0.0381484281199372,0.5914762884925542,7.56
142,MTT 2000,151933567,2024-02-05T20:36:36Z,1958998182,60000.0,0,270000.0,,,,,,0,7,1,1,6,gold565,606250.0,2.2453703703703702,Fold,0.0,0,,,,,SB,112,Fold,8,7,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,3.92,9.61,12.26,51.71,21.02,15.03,2.035174817788106,0.5027761664042429,0.66328248558747,0.4180804852061306,554963.91,1402829.26,5000.0,19445552.0,0.0320374932488828,0.5326081803796077,8.34
139,MTT 2000,151933567,2024-02-05T20:36:36Z,1958998182,60000.0,0,270000.0,,,,,,0,4,1,2,3,deepmind,2454960.0,9.092444444444444,Fold,0.0,0,,,,,MP3,491,FoldFold,8,4,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,5.99,13.59,3.99,62.74,22.75,15.15,1.6145136962067743,0.5727350411810694,0.7587642504182717,0.5062808574464097,418377.05,1404173.72,3156.0,18352876.0,0.0356246799642733,0.4931043605272102,6.84
136,MTT 2000,151933567,2024-02-05T20:36:36Z,1958998182,60000.0,0,150000.0,,,,,,0,1,1,3,0,shuvaov,1958927.0,13.059513333333332,Fold,0.0,0,,,,,EP3,6695,FoldFoldFold,8,-1,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,5.0,10.0,2.5,70.0,29.7,16.08,0.983609244386166,0.5186076652471765,0.8462129950019224,2.1412268188302424,398736.19,969266.21,4000.0,9003878.0,0.0447680481838039,0.616103480316026,10.0
145,MTT 2000,151933567,2024-02-05T20:36:36Z,1958998182,60000.0,1,330000.0,4c,Tc,3s,,,0,2,2,4,1,limpbizzzkitt,4021411.0,12.18609393939394,Bet,90000.0,0,,,,,MP1,1370,FoldFoldFoldFold,8,2,2.0,Self,0.2142857142857142,0.0,Deep,Neutral,Medium,7.03,14.06,3.71,62.33,26.99,20.17,2.4613025437488725,0.9291572436718344,1.0097082665890005,0.4927903775088762,835660.95,1986741.82,6000.0,19713648.0,0.0463674342121529,0.5441649089681063,6.76
140,MTT 2000,151933567,2024-02-05T20:36:36Z,1958998182,60000.0,0,270000.0,,,,,,0,5,1,5,4,nogano777,1670000.0,6.185185185185185,Fold,0.0,0,,,,,CO,1248,FoldFoldFoldFoldBet,8,5,2.0,After,0.0,90000.0,Deep,Neutral,Medium,5.61,12.47,7.89,59.73,22.93,13.82,1.2509045290085634,0.5208798388414003,0.6436493218428421,0.5649633140705149,424583.64,1404242.6,1100.0,16514316.0,0.0319881468185251,0.5412861366312942,7.44
141,MTT 2000,151933567,2024-02-05T20:36:36Z,1958998182,60000.0,0,270000.0,,,,,,1,6,1,7,5,chugunidze,1787036.0,6.618651851851852,Fold,0.0,0,,,,,BTN,806,FoldFoldFoldFoldBetFoldMucks Cards,8,6,2.0,After,0.0,0.0,Deep,Neutral,Medium,6.18,13.53,5.29,62.94,19.97,13.84,1.8332777814812349,0.558534120525504,0.6049870386372053,0.5334370139968896,288110.45,1000289.74,1200.0,14034848.0,0.0269333299413475,0.5699003808946724,7.35
660,MTT 2000,151933567,2024-02-05T20:36:44Z,1958998388,60000.0,1,180000.0,Qs,Qh,Kh,,,0,2,2,0,1,mossi,1537369.0,8.540938888888888,Bet,60000.0,0,,,,,SB,2947,,6,7,7.0,Self,0.25,0.0,Deep,Neutral,Medium,6.25,12.5,,62.5,27.06,11.76,0.6668887408394404,1.4279600570613409,0.6677740863787375,0.0049751243781094,260521.32,359535.72,8128.0,1574869.0,0.0377900385458393,0.7703225595798343,6.25
653,MTT 2000,151933567,2024-02-05T20:36:44Z,1958998388,60000.0,0,150000.0,,,,,,0,5,1,1,4,vitos126,6189771.0,41.26514,Fold,0.0,0,,,,,MP1,313,Bet,6,2,7.0,Before,0.0,60000.0,Deep,Neutral,Medium,4.48,10.93,8.06,59.05,23.05,10.31,0.6759392947669008,0.1934890274550215,0.3090343755398169,0.3427794070880888,181626.8,641462.49,500.0,9770550.0,0.0233067944028251,0.6246888696067674,5.47
652,MTT 2000,151933567,2024-02-05T20:36:44Z,1958998388,60000.0,0,150000.0,,,,,,0,4,1,2,3,mikheevfit,1995700.0,13.304666666666666,Fold,0.0,0,,,,,EP3,1124,BetFold,6,-1,7.0,Before,0.0,0.0,Deep,Neutral,Medium,6.78,14.6,2.51,66.37,20.46,12.95,1.4306759579305373,0.7577831603742139,0.6987573741684449,0.5512164396504212,801538.64,2028002.69,2800.0,20590452.0,0.034938551121675,0.625803707359161,5.16
655,MTT 2000,151933567,2024-02-05T20:36:44Z,1958998388,60000.0,0,150000.0,,,,,,0,7,1,3,6,rriddickk,2261437.0,15.076246666666666,Fold,0.0,0,,,,,MP3,643,BetFoldFold,6,4,7.0,Before,0.0,0.0,Deep,Neutral,Medium,6.81,11.73,5.86,60.42,24.07,16.16,1.6425733351076977,0.5454617948677054,0.619346847527265,0.5412034586200812,256691.28,971298.34,2500.0,18620544.0,0.0361056720613022,0.5047669837089948,7.23
654,MTT 2000,151933567,2024-02-05T20:36:44Z,1958998388,60000.0,0,150000.0,,,,,,0,6,1,5,5,felix_1307,1212022.0,8.080146666666666,Fold,0.0,0,,,,,MP2,1347,BetFoldFoldFoldMucks Cards,6,3,7.0,Before,0.0,0.0,Deep,Neutral,Medium,5.31,8.21,2.9,70.53,17.8,11.67,1.345762078310438,0.4673395009812167,0.5000861920358559,0.4517897452434698,393505.14,1029636.69,3400.0,9382235.0,0.0291331187477817,0.5002864994179244,6.76
155,MTT 2000,151933567,2024-02-05T20:37:08Z,1958998964,60000.0,0,150000.0,,,,,,1,8,1,0,7,dimaskyy,857500.0,5.716666666666667,Fold,0.0,0,,,,,BTN,633,,6,6,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,3.48,11.44,12.94,53.73,22.0,10.7,0.7826244475038041,0.4182347059358239,0.4308567912628826,0.562636676038738,165341.37,234175.63,6000.0,1200000.0,0.0408593413194743,0.5897378592876695,8.96
151,MTT 2000,151933567,2024-02-05T20:37:08Z,1958998964,60000.0,0,150000.0,,,,,,0,4,1,2,3,waasiliy,1465250.13,9.7683342,Fold,0.0,0,,,,,MP1,9030,FoldMucks Cards,6,2,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,,,9.09,81.82,32.1,12.35,0.6252342286071205,0.4550408719346049,1.995024875621891,1.0,113985.67,147273.18,8000.0,450000.0,0.0345956150630682,0.2357021032607803,9.09
150,MTT 2000,151933567,2024-02-05T20:37:08Z,1958998964,60000.0,0,150000.0,,,,,,0,3,1,3,2,borsalino,2236054.0,14.907026666666669,Fold,0.0,0,,,,,EP3,1777,FoldMucks CardsFold,6,-1,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,4.23,13.01,3.76,65.67,24.91,17.47,1.8840913229913407,0.5000075073947838,0.6976138438968893,0.7460451827945611,811104.35,1950224.68,3000.0,19031442.0,0.0403571892254363,0.5571271757457003,5.49
156,MTT 2000,151933567,2024-02-05T20:37:08Z,1958998964,60000.0,0,150000.0,,,,,,0,1,1,4,0,juravel,1516277.88,10.1085192,Fold,0.0,0,,,,,SB,641,FoldMucks CardsFoldFold,6,7,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,3.46,6.22,10.83,59.45,18.02,11.03,1.2918520644945215,0.3950302484875757,0.5854164126326057,0.2116900596039223,437359.77,686038.85,6000.0,4343632.0,0.0218434844035877,0.5419440646331403,7.14
152,MTT 2000,151933567,2024-02-05T20:37:08Z,1958998964,60000.0,0,150000.0,,,,,,0,5,1,5,4,coleman,1305333.0,8.70222,Fold,0.0,0,,,,,MP2,178,FoldMucks CardsFoldFoldFold,6,3,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,5.89,14.2,2.91,59.97,22.39,16.89,2.387362389866849,0.6372884784901952,0.6790922896192086,0.731972578733055,399584.81,1274924.24,2500.0,16164134.0,0.0394639045515883,0.5858374200791895,6.51
518,MTT 2000,151933567,2024-02-05T20:37:24Z,1958999381,70000.0,0,173000.0,,,,,,0,2,1,0,1,gosha462,1331566.0,7.696913294797688,Fold,0.0,0,,,,,MP1,78,,6,2,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,10.38,21.31,8.47,36.07,48.51,26.83,1.0994447667191514,0.4561060593184329,0.5939292421704483,0.5619464812874964,334193.42,633585.55,9000.0,7799598.5,0.0489312017479759,0.5044921957359216,10.93
519,MTT 2000,151933567,2024-02-05T20:37:24Z,1958999381,70000.0,0,173000.0,,,,,,0,3,1,2,2,nuakak,2172412.0,12.55729479768786,Fold,0.0,0,,,,,MP2,1694,FoldMucks Cards,6,3,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,2.4,7.2,3.6,76.4,16.04,10.53,1.47054869338711,0.4331155027163215,0.6818904794364917,0.3032414419872766,175412.8,539345.38,1330.0,4671738.0,0.0268398525442652,0.5145570518173785,4.8
517,MTT 2000,151933567,2024-02-05T20:37:24Z,1958999381,70000.0,0,173000.0,,,,,,0,1,1,3,0,zaver21,3362233.0,19.43487283236994,Fold,0.0,0,,,,,EP3,1210,FoldMucks CardsFold,6,-1,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,4.96,15.58,4.84,57.38,23.98,15.52,1.4758116098032792,0.5035531410901973,0.557303195229291,0.5480986491034086,364834.52,880341.78,1800.0,11245697.0,0.0381484281199372,0.5914762884925542,6.26
523,MTT 2000,151933567,2024-02-05T20:37:24Z,1958999381,70000.0,0,313000.0,,,,,,0,7,1,4,6,alex_13132222,2957797.0,9.449830670926518,Fold,0.0,0,,,,,SB,2004,FoldMucks CardsFoldFold,6,7,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,16.15,4.24,24.22,26.81,46.82,9.75,0.2330641895521524,0.5837894082512398,1.204328039379586,2.36098509397278,195218.26,436679.5,234.0,5000000.0,0.0694147126190314,0.8358272022376816,7.66
524,MTT 2000,151933567,2024-02-05T20:37:24Z,1958999381,70000.0,0,313000.0,,,,,,0,8,1,5,7,snakepsv,3109773.0,9.935376996805113,Fold,0.0,0,,,,,BB,2221,FoldMucks CardsFoldFoldFold,6,8,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,4.61,2.84,14.89,44.68,16.25,9.33,1.16998300169983,0.381874375056813,0.794924378364522,0.4585589337775926,209418.24,409247.53,1000.0,2640617.0,0.0248419972528958,0.5270824765173124,7.09
673,MTT 2000,151933567,2024-02-05T20:37:26Z,1958999418,60000.0,0,150000.0,,,,,,0,5,1,0,4,vitos126,6182271.0,41.21514,Fold,0.0,0,,,,,EP3,313,,8,-1,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,4.22,11.25,6.45,63.54,23.05,10.31,0.6759392947669008,0.1934890274550215,0.3090343755398169,0.3427794070880888,181626.8,641462.49,500.0,9770550.0,0.0233067944028251,0.6246888696067674,3.99
682,MTT 2000,151933567,2024-02-05T20:37:26Z,1958999418,60000.0,1,210000.0,6d,3s,7c,,,1,2,2,1,1,mossi,1649869.0,7.856519047619048,Bet,60000.0,0,,,,,BTN,2947,Fold,8,6,6.0,Self,0.2222222222222222,0.0,Deep,Rainbow,Low,5.56,,16.67,66.67,27.06,11.76,0.6668887408394404,1.4279600570613409,0.6677740863787375,0.0049751243781094,260521.32,359535.72,8128.0,1574869.0,0.0377900385458393,0.7703225595798343,5.56
681,MTT 2000,151933567,2024-02-05T20:37:26Z,1958999418,60000.0,1,210000.0,6d,3s,7c,,,0,4,2,2,3,mikheevfit,1928200.0,9.181904761904764,Check,0.0,0,,,,,BB,1124,FoldBet,8,8,6.0,After,0.0,60000.0,Deep,Rainbow,Low,6.32,4.95,16.23,35.92,20.46,12.95,1.4306759579305373,0.7577831603742139,0.6987573741684449,0.5512164396504212,801538.64,2028002.69,2800.0,20590452.0,0.034938551121675,0.625803707359161,9.97
675,MTT 2000,151933567,2024-02-05T20:37:26Z,1958999418,60000.0,0,150000.0,,,,,,0,7,1,3,6,rriddickk,2253937.0,15.026246666666667,Fold,0.0,0,,,,,MP2,643,FoldBetCheck,8,3,6.0,Before,0.0,0.0,Deep,Neutral,Medium,5.09,12.83,3.82,65.11,24.07,16.16,1.6425733351076977,0.5454617948677054,0.619346847527265,0.5412034586200812,256691.28,971298.34,2500.0,18620544.0,0.0361056720613022,0.5047669837089948,5.51
683,MTT 2000,151933567,2024-02-05T20:37:26Z,1958999418,60000.0,1,270000.0,6d,3s,7c,,,0,4,3,4,3,mikheevfit,1928200.0,7.141481481481481,Fold,0.0,0,,,,,BB,1124,FoldBetCheckFold,8,8,6.0,After,0.0,0.0,Deep,Rainbow,Low,6.32,4.95,16.23,35.92,20.46,12.95,1.4306759579305373,0.7577831603742139,0.6987573741684449,0.5512164396504212,801538.64,2028002.69,2800.0,20590452.0,0.034938551121675,0.625803707359161,9.97
677,MTT 2000,151933567,2024-02-05T20:37:26Z,1958999418,60000.0,0,150000.0,,,,,,0,1,1,6,0,leupold,1612321.0,10.748806666666669,Fold,0.0,0,,,,,CO,391,FoldBetCheckFoldFoldMucks Cards,8,5,6.0,Before,0.0,0.0,Deep,Neutral,Medium,,3.08,6.15,80.0,10.93,3.72,0.444598722577062,0.0003332222592469,0.130812690134724,0.5008319467554077,330622.17,412441.32,3500.0,1285882.0,0.0062976257950752,0.8275758445580695,4.62
679,MTT 2000,151933567,2024-02-05T20:37:26Z,1958999418,60000.0,0,210000.0,,,,,,0,3,1,7,2,kot68,2149600.0,10.236190476190476,Fold,0.0,0,,,,,SB,6626,FoldBetCheckFoldFoldMucks CardsFold,8,7,6.0,After,0.0,0.0,Deep,Neutral,Medium,7.35,10.29,7.35,57.35,20.87,13.04,1.3234342840341076,0.5601759296281487,1.0,0.1825613079019073,196268.54,511695.77,1500.0,2850000.0,0.0291619529443224,0.5100869778069185,10.29
172,MTT 2000,151933567,2024-02-05T20:37:29Z,1958999468,60000.0,0,150000.0,,,,,,0,8,1,1,7,dimaskyy,850000.0,5.666666666666667,Fold,0.0,0,,,,,CO,633,Mucks Cards,6,5,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,5.15,9.28,11.34,60.82,22.0,10.7,0.7826244475038041,0.4182347059358239,0.4308567912628826,0.562636676038738,165341.37,234175.63,6000.0,1200000.0,0.0408593413194743,0.5897378592876695,3.09
173,MTT 2000,151933567,2024-02-05T20:37:29Z,1958999468,60000.0,0,150000.0,,,,,,1,1,1,2,0,juravel,1508778.13,10.058520866666663,Fold,0.0,0,,,,,BTN,641,Mucks CardsFold,6,6,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,3.21,8.15,7.9,71.85,18.02,11.03,1.2918520644945215,0.3950302484875757,0.5854164126326057,0.2116900596039223,437359.77,686038.85,6000.0,4343632.0,0.0218434844035877,0.5419440646331403,4.94
171,MTT 2000,151933567,2024-02-05T20:37:29Z,1958999468,60000.0,0,150000.0,,,,,,0,7,1,3,6,irek008,2059760.0,13.731733333333333,Fold,0.0,0,,,,,MP3,642,Mucks CardsFoldFold,6,4,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,5.97,14.88,7.79,56.28,27.56,15.96,1.149293671920114,0.4368209227895221,0.5982522506671358,0.6329982447742142,477637.39,1412925.06,2317.0,20000000.0,0.03356780534725,0.5593829424688406,7.09
170,MTT 2000,151933567,2024-02-05T20:37:29Z,1958999468,60000.0,0,150000.0,,,,,,0,6,1,4,5,voziyanov1,530250.0,3.535,Fold,0.0,0,,,,,MP2,981,Mucks CardsFoldFoldFold,6,3,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,5.8,7.25,2.42,71.98,17.33,11.96,1.7283051475126523,0.4495917805705898,0.3509910542010174,0.4668443852049316,273131.98,471998.01,5000.0,3201329.0,0.0245539334039374,0.643293396428783,6.76
168,MTT 2000,151933567,2024-02-05T20:37:29Z,1958999468,60000.0,0,150000.0,,,,,,0,4,1,5,3,waasiliy,1457749.88,9.718332533333331,Fold,0.0,0,,,,,EP3,9030,Mucks CardsFoldFoldFoldFold,6,-1,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,5.88,,11.76,58.82,32.1,12.35,0.6252342286071205,0.4550408719346049,1.995024875621891,1.0,113985.67,147273.18,8000.0,450000.0,0.0345956150630682,0.2357021032607803,0.0
