,TypeBuyIn,TournamentNumber,StartDateUtc,Hand,Level,Street_id,Pot,Card1,Card2,Card3,Card4,Card5,Dealer,Seat,Round,ActionOrder,PlayerId,PlayerName,Stack,SPR,Action,Bet,Allin,Showdown_1,Showdown_2,PlayerWins,WinAmount,Position
5968,MTT 1000,1789937523,2024-05-23T21:16:14Z,2089016145,120000.0,0,75000.0,,,,,,0,6,0,6,5,nlblon,6885790.5,91.81,Post Ante,15000.0,0,,,,,CO
5969,MTT 1000,1789937523,2024-05-23T21:16:14Z,2089016145,120000.0,0,90000.0,,,,,,1,7,0,7,6,lokkoleo,1258400.0,13.98,Post Ante,15000.0,0,,,,,BTN
5970,MTT 1000,1789937523,2024-05-23T21:16:14Z,2089016145,120000.0,0,105000.0,,,,,,0,1,0,8,0,yana_kz,602750.0,5.74,Post SB,60000.0,0,,,,,SB
5971,MTT 1000,1789937523,2024-05-23T21:16:14Z,2089016145,120000.0,0,165000.0,,,,,,0,2,0,9,1,samuitsari,7285019.0,44.15,Post BB,120000.0,0,,,,,BB
5972,MTT 1000,1789937523,2024-05-23T21:16:14Z,2089016145,120000.0,0,285000.0,,,,,,0,3,1,1,2,prosyohack,3226000.0,11.32,Fold,0.0,0,,,,,MP1
5973,MTT 1000,1789937523,2024-05-23T21:16:14Z,2089016145,120000.0,0,285000.0,,,,,,0,4,1,2,3,unruly,15992933.0,56.12,Call,120000.0,0,,,,,MP2
5974,MTT 1000,1789937523,2024-05-23T21:16:14Z,2089016145,120000.0,0,405000.0,,,,,,0,5,1,3,4,72offsuited,4660385.0,11.51,Fold,0.0,0,,,,,MP3
5975,MTT 1000,1789937523,2024-05-23T21:16:14Z,2089016145,120000.0,0,405000.0,,,,,,0,6,1,4,5,nlblon,6870790.5,16.96,Fold,0.0,0,,,,,CO
5976,MTT 1000,1789937523,2024-05-23T21:16:14Z,2089016145,120000.0,0,405000.0,,,,,,1,7,1,5,6,lokkoleo,1243400.0,3.07,Fold,0.0,0,,,,,BTN
5977,MTT 1000,1789937523,2024-05-23T21:16:14Z,2089016145,120000.0,0,405000.0,,,,,,0,1,1,6,0,yana_kz,542750.0,1.34,Fold,0.0,0,,,,,SB
5978,MTT 1000,1789937523,2024-05-23T21:16:14Z,2089016145,120000.0,0,405000.0,,,,,,0,2,1,7,1,samuitsari,7165019.0,17.69,Check,0.0,0,,,,,BB
5979,MTT 1000,1789937523,2024-05-23T21:16:14Z,2089016145,120000.0,1,405000.0,4h,6c,Qh,,,0,2,2,1,1,samuitsari,7165019.0,17.69,Check,0.0,0,,,,,BB
5980,MTT 1000,1789937523,2024-05-23T21:16:14Z,2089016145,120000.0,1,405000.0,4h,6c,Qh,,,0,4,2,2,3,unruly,15872933.0,39.19,Check,0.0,0,,,,,MP2
5981,MTT 1000,1789937523,2024-05-23T21:16:14Z,2089016145,120000.0,2,405000.0,4h,6c,Qh,7c,,0,2,3,1,1,samuitsari,7165019.0,17.69,Bet,202500.0,0,,,,,BB
5982,MTT 1000,1789937523,2024-05-23T21:16:14Z,2089016145,120000.0,2,607500.0,4h,6c,Qh,7c,,0,4,3,2,3,unruly,15872933.0,26.13,Call,202500.0,0,,,,,MP2
5983,MTT 1000,1789937523,2024-05-23T21:16:14Z,2089016145,120000.0,3,810000.0,4h,6c,Qh,7c,6s,0,2,4,1,1,samuitsari,6962519.0,8.6,Check,0.0,0,,,,,BB
5984,MTT 1000,1789937523,2024-05-23T21:16:14Z,2089016145,120000.0,3,810000.0,4h,6c,Qh,7c,6s,0,4,4,2,3,unruly,15670433.0,19.35,Check,0.0,0,,,,,MP2
5985,MTT 1000,1789937523,2024-05-23T21:16:14Z,2089016145,120000.0,4,810000.0,4h,6c,Qh,7c,6s,0,2,5,1,1,samuitsari,6962519.0,,Shows Cards,0.0,0,4c,Qs,0.0,,BB
5986,MTT 1000,1789937523,2024-05-23T21:16:14Z,2089016145,120000.0,4,810000.0,4h,6c,Qh,7c,6s,0,4,5,2,3,unruly,15670433.0,,Shows Cards,0.0,0,Qd,Jc,1.0,810000.0,MP2
5987,MTT 1000,1789937523,2024-05-23T21:17:27Z,2089017480,120000.0,0,0.0,,,,,,1,1,0,1,0,yana_kz,542750.0,0.0,Post Ante,15000.0,0,,,,,BTN
5988,MTT 1000,1789937523,2024-05-23T21:17:27Z,2089017480,120000.0,0,15000.0,,,,,,0,2,0,2,1,samuitsari,6962519.0,464.17,Post Ante,15000.0,0,,,,,SB
5989,MTT 1000,1789937523,2024-05-23T21:17:27Z,2089017480,120000.0,0,30000.0,,,,,,0,3,0,3,2,prosyohack,3226000.0,107.53,Post Ante,15000.0,0,,,,,BB
5990,MTT 1000,1789937523,2024-05-23T21:17:27Z,2089017480,120000.0,0,45000.0,,,,,,0,4,0,4,3,unruly,16480433.0,366.23,Post Ante,15000.0,0,,,,,MP1
5991,MTT 1000,1789937523,2024-05-23T21:17:27Z,2089017480,120000.0,0,60000.0,,,,,,0,5,0,5,4,72offsuited,4660385.0,77.67,Post Ante,15000.0,0,,,,,MP2
5992,MTT 1000,1789937523,2024-05-23T21:17:27Z,2089017480,120000.0,0,75000.0,,,,,,0,6,0,6,5,nlblon,6870791.0,91.61,Post Ante,15000.0,0,,,,,MP3
5993,MTT 1000,1789937523,2024-05-23T21:17:27Z,2089017480,120000.0,0,90000.0,,,,,,0,7,0,7,6,lokkoleo,1243400.0,13.82,Post Ante,15000.0,0,,,,,CO
5994,MTT 1000,1789937523,2024-05-23T21:17:27Z,2089017480,120000.0,0,105000.0,,,,,,0,2,0,8,1,samuitsari,6947519.0,66.17,Post SB,60000.0,0,,,,,SB
5995,MTT 1000,1789937523,2024-05-23T21:17:27Z,2089017480,120000.0,0,165000.0,,,,,,0,3,0,9,2,prosyohack,3211000.0,19.46,Post BB,120000.0,0,,,,,BB
5996,MTT 1000,1789937523,2024-05-23T21:17:27Z,2089017480,120000.0,0,285000.0,,,,,,0,4,1,1,3,unruly,16465433.0,57.77,Fold,0.0,0,,,,,MP1
5997,MTT 1000,1789937523,2024-05-23T21:17:27Z,2089017480,120000.0,0,285000.0,,,,,,0,5,1,2,4,72offsuited,4645385.0,16.3,Fold,0.0,0,,,,,MP2
5998,MTT 1000,1789937523,2024-05-23T21:17:27Z,2089017480,120000.0,0,285000.0,,,,,,0,6,1,3,5,nlblon,6855791.0,24.06,Fold,0.0,0,,,,,MP3
5999,MTT 1000,1789937523,2024-05-23T21:17:27Z,2089017480,120000.0,0,285000.0,,,,,,0,7,1,4,6,lokkoleo,1228400.0,4.31,Fold,0.0,0,,,,,CO
6000,MTT 1000,1789937523,2024-05-23T21:17:27Z,2089017480,120000.0,0,285000.0,,,,,,1,1,1,5,0,yana_kz,527750.0,1.85,Fold,0.0,0,,,,,BTN
6001,MTT 1000,1789937523,2024-05-23T21:17:27Z,2089017480,120000.0,0,285000.0,,,,,,0,2,1,6,1,samuitsari,6887519.0,24.17,Fold,0.0,0,,,,,SB
6002,MTT 1000,1789937523,2024-05-23T21:17:27Z,2089017480,120000.0,1,285000.0,,,,,,0,3,2,1,2,prosyohack,3091000.0,,Mucks Cards,0.0,0,,,1.0,225000.0,BB
6003,MTT 1000,1789937523,2024-05-23T21:18:17Z,2089018361,120000.0,0,0.0,,,,,,0,1,0,1,0,yana_kz,527750.0,0.0,Post Ante,15000.0,0,,,,,CO
6004,MTT 1000,1789937523,2024-05-23T21:18:17Z,2089018361,120000.0,0,15000.0,,,,,,1,2,0,2,1,samuitsari,6887518.5,459.17,Post Ante,15000.0,0,,,,,BTN
6005,MTT 1000,1789937523,2024-05-23T21:18:17Z,2089018361,120000.0,0,30000.0,,,,,,0,3,0,3,2,prosyohack,3376000.0,112.53,Post Ante,15000.0,0,,,,,SB
6006,MTT 1000,1789937523,2024-05-23T21:18:17Z,2089018361,120000.0,0,45000.0,,,,,,0,4,0,4,3,unruly,16465434.0,365.9,Post Ante,15000.0,0,,,,,BB
6007,MTT 1000,1789937523,2024-05-23T21:18:17Z,2089018361,120000.0,0,60000.0,,,,,,0,5,0,5,4,72offsuited,4645385.0,77.42,Post Ante,15000.0,0,,,,,MP1
6008,MTT 1000,1789937523,2024-05-23T21:18:17Z,2089018361,120000.0,0,75000.0,,,,,,0,6,0,6,5,nlblon,6855790.5,91.41,Post Ante,15000.0,0,,,,,MP2
6009,MTT 1000,1789937523,2024-05-23T21:18:17Z,2089018361,120000.0,0,90000.0,,,,,,0,7,0,7,6,lokkoleo,1228400.0,13.65,Post Ante,15000.0,0,,,,,MP3
6010,MTT 1000,1789937523,2024-05-23T21:18:17Z,2089018361,120000.0,0,105000.0,,,,,,0,3,0,8,2,prosyohack,3361000.0,32.01,Post SB,60000.0,0,,,,,SB
6011,MTT 1000,1789937523,2024-05-23T21:18:17Z,2089018361,120000.0,0,165000.0,,,,,,0,4,0,9,3,unruly,16450434.0,99.7,Post BB,120000.0,0,,,,,BB
6012,MTT 1000,1789937523,2024-05-23T21:18:17Z,2089018361,120000.0,0,285000.0,,,,,,0,5,1,1,4,72offsuited,4630385.0,16.25,Fold,0.0,0,,,,,MP1
6013,MTT 1000,1789937523,2024-05-23T21:18:17Z,2089018361,120000.0,0,285000.0,,,,,,0,6,1,2,5,nlblon,6840790.5,24.0,Raise,240000.0,0,,,,,MP2
6014,MTT 1000,1789937523,2024-05-23T21:18:17Z,2089018361,120000.0,0,525000.0,,,,,,0,7,1,3,6,lokkoleo,1213400.0,2.31,Fold,0.0,0,,,,,MP3
6015,MTT 1000,1789937523,2024-05-23T21:18:17Z,2089018361,120000.0,0,525000.0,,,,,,0,1,1,4,0,yana_kz,512750.0,0.98,Fold,0.0,0,,,,,CO
6016,MTT 1000,1789937523,2024-05-23T21:18:17Z,2089018361,120000.0,0,525000.0,,,,,,1,2,1,5,1,samuitsari,6872518.5,13.09,Fold,0.0,0,,,,,BTN
6017,MTT 1000,1789937523,2024-05-23T21:18:17Z,2089018361,120000.0,0,525000.0,,,,,,0,3,1,6,2,prosyohack,3301000.0,6.29,Fold,0.0,0,,,,,SB
6018,MTT 1000,1789937523,2024-05-23T21:18:17Z,2089018361,120000.0,0,525000.0,,,,,,0,4,1,7,3,unruly,16330434.0,31.11,Fold,0.0,0,,,,,BB
6019,MTT 1000,1789937523,2024-05-23T21:18:17Z,2089018361,120000.0,1,525000.0,,,,,,0,6,2,1,5,nlblon,6600790.5,,Mucks Cards,0.0,0,,,1.0,405000.0,MP2
6020,MTT 1000,1789937523,2024-05-23T21:18:58Z,2089019096,120000.0,0,0.0,,,,,,0,1,0,1,0,yana_kz,512750.0,0.0,Post Ante,15000.0,0,,,,,MP3
6021,MTT 1000,1789937523,2024-05-23T21:18:58Z,2089019096,120000.0,0,15000.0,,,,,,0,2,0,2,1,samuitsari,6872519.0,458.17,Post Ante,15000.0,0,,,,,CO
6022,MTT 1000,1789937523,2024-05-23T21:18:58Z,2089019096,120000.0,0,30000.0,,,,,,1,3,0,3,2,prosyohack,3301000.0,110.03,Post Ante,15000.0,0,,,,,BTN
6023,MTT 1000,1789937523,2024-05-23T21:18:58Z,2089019096,120000.0,0,45000.0,,,,,,0,4,0,4,3,unruly,16330433.0,362.9,Post Ante,15000.0,0,,,,,SB
6024,MTT 1000,1789937523,2024-05-23T21:18:58Z,2089019096,120000.0,0,60000.0,,,,,,0,5,0,5,4,72offsuited,4630385.0,77.17,Post Ante,15000.0,0,,,,,BB
6025,MTT 1000,1789937523,2024-05-23T21:18:58Z,2089019096,120000.0,0,75000.0,,,,,,0,6,0,6,5,nlblon,7125790.5,95.01,Post Ante,15000.0,0,,,,,MP1
6026,MTT 1000,1789937523,2024-05-23T21:18:58Z,2089019096,120000.0,0,90000.0,,,,,,0,7,0,7,6,lokkoleo,1213400.0,13.48,Post Ante,15000.0,0,,,,,MP2
6027,MTT 1000,1789937523,2024-05-23T21:18:58Z,2089019096,120000.0,0,105000.0,,,,,,0,4,0,8,3,unruly,16315433.0,155.39,Post SB,60000.0,0,,,,,SB
6028,MTT 1000,1789937523,2024-05-23T21:18:58Z,2089019096,120000.0,0,165000.0,,,,,,0,5,0,9,4,72offsuited,4615385.0,27.97,Post BB,120000.0,0,,,,,BB
6029,MTT 1000,1789937523,2024-05-23T21:18:58Z,2089019096,120000.0,0,285000.0,,,,,,0,6,1,1,5,nlblon,7110790.5,24.95,Fold,0.0,0,,,,,MP1
6030,MTT 1000,1789937523,2024-05-23T21:18:58Z,2089019096,120000.0,0,285000.0,,,,,,0,7,1,2,6,lokkoleo,1198400.0,4.2,Fold,0.0,0,,,,,MP2
6031,MTT 1000,1789937523,2024-05-23T21:18:58Z,2089019096,120000.0,0,285000.0,,,,,,0,1,1,3,0,yana_kz,497750.0,1.75,Fold,0.0,0,,,,,MP3
6032,MTT 1000,1789937523,2024-05-23T21:18:58Z,2089019096,120000.0,0,285000.0,,,,,,0,2,1,4,1,samuitsari,6857519.0,24.06,Fold,0.0,0,,,,,CO
6033,MTT 1000,1789937523,2024-05-23T21:18:58Z,2089019096,120000.0,0,285000.0,,,,,,1,3,1,5,2,prosyohack,3286000.0,11.53,Fold,0.0,0,,,,,BTN
6034,MTT 1000,1789937523,2024-05-23T21:18:58Z,2089019096,120000.0,0,285000.0,,,,,,0,4,1,6,3,unruly,16255433.0,57.04,Call,60000.0,0,,,,,SB
6035,MTT 1000,1789937523,2024-05-23T21:18:58Z,2089019096,120000.0,0,345000.0,,,,,,0,5,1,7,4,72offsuited,4495385.0,13.03,Check,0.0,0,,,,,BB
6036,MTT 1000,1789937523,2024-05-23T21:18:58Z,2089019096,120000.0,1,345000.0,9d,Td,As,,,0,4,2,1,3,unruly,16195433.0,46.94,Check,0.0,0,,,,,SB
6037,MTT 1000,1789937523,2024-05-23T21:18:58Z,2089019096,120000.0,1,345000.0,9d,Td,As,,,0,5,2,2,4,72offsuited,4495385.0,13.03,Check,0.0,0,,,,,BB
6038,MTT 1000,1789937523,2024-05-23T21:18:58Z,2089019096,120000.0,2,345000.0,9d,Td,As,6d,,0,4,3,1,3,unruly,16195433.0,46.94,Check,0.0,0,,,,,SB
6039,MTT 1000,1789937523,2024-05-23T21:18:58Z,2089019096,120000.0,2,345000.0,9d,Td,As,6d,,0,5,3,2,4,72offsuited,4495385.0,13.03,Check,0.0,0,,,,,BB
6040,MTT 1000,1789937523,2024-05-23T21:18:58Z,2089019096,120000.0,3,345000.0,9d,Td,As,6d,3d,0,4,4,1,3,unruly,16195433.0,46.94,Bet,172500.0,0,,,,,SB
6041,MTT 1000,1789937523,2024-05-23T21:18:58Z,2089019096,120000.0,3,517500.0,9d,Td,As,6d,3d,0,5,4,2,4,72offsuited,4495385.0,8.69,Call,172500.0,0,,,,,BB
6042,MTT 1000,1789937523,2024-05-23T21:18:58Z,2089019096,120000.0,4,690000.0,9d,Td,As,6d,3d,0,4,5,1,3,unruly,16022933.0,,Shows Cards,0.0,0,Ad,Qc,1.0,690000.0,SB
6043,MTT 1000,1789937523,2024-05-23T21:18:58Z,2089019096,120000.0,4,690000.0,9d,Td,As,6d,3d,0,5,5,2,4,72offsuited,4322885.0,,Mucks Cards,0.0,0,,,0.0,,BB
6044,MTT 1000,1789937523,2024-05-23T21:19:59Z,2089020195,120000.0,0,0.0,,,,,,0,1,0,1,0,yana_kz,497750.0,0.0,Post Ante,15000.0,0,,,,,MP2
6045,MTT 1000,1789937523,2024-05-23T21:19:59Z,2089020195,120000.0,0,15000.0,,,,,,0,2,0,2,1,samuitsari,6857518.5,457.17,Post Ante,15000.0,0,,,,,MP3
6046,MTT 1000,1789937523,2024-05-23T21:19:59Z,2089020195,120000.0,0,30000.0,,,,,,0,3,0,3,2,prosyohack,3286000.0,109.53,Post Ante,15000.0,0,,,,,CO
6047,MTT 1000,1789937523,2024-05-23T21:19:59Z,2089020195,120000.0,0,45000.0,,,,,,1,4,0,4,3,unruly,16712933.0,371.4,Post Ante,15000.0,0,,,,,BTN
6048,MTT 1000,1789937523,2024-05-23T21:19:59Z,2089020195,120000.0,0,60000.0,,,,,,0,5,0,5,4,72offsuited,4322885.0,72.05,Post Ante,15000.0,0,,,,,SB
6049,MTT 1000,1789937523,2024-05-23T21:19:59Z,2089020195,120000.0,0,75000.0,,,,,,0,6,0,6,5,nlblon,7110791.0,94.81,Post Ante,15000.0,0,,,,,BB
6050,MTT 1000,1789937523,2024-05-23T21:19:59Z,2089020195,120000.0,0,90000.0,,,,,,0,7,0,7,6,lokkoleo,1198400.0,13.32,Post Ante,15000.0,0,,,,,MP1
6051,MTT 1000,1789937523,2024-05-23T21:19:59Z,2089020195,120000.0,0,105000.0,,,,,,0,5,0,8,4,72offsuited,4307885.0,41.03,Post SB,60000.0,0,,,,,SB
6052,MTT 1000,1789937523,2024-05-23T21:19:59Z,2089020195,120000.0,0,165000.0,,,,,,0,6,0,9,5,nlblon,7095791.0,43.0,Post BB,120000.0,0,,,,,BB
6053,MTT 1000,1789937523,2024-05-23T21:19:59Z,2089020195,120000.0,0,285000.0,,,,,,0,7,1,1,6,lokkoleo,1183400.0,4.15,Fold,0.0,0,,,,,MP1
6054,MTT 1000,1789937523,2024-05-23T21:19:59Z,2089020195,120000.0,0,285000.0,,,,,,0,1,1,2,0,yana_kz,482750.0,1.69,Fold,0.0,0,,,,,MP2
6055,MTT 1000,1789937523,2024-05-23T21:19:59Z,2089020195,120000.0,0,285000.0,,,,,,0,2,1,3,1,samuitsari,6842518.5,24.01,Fold,0.0,0,,,,,MP3
6056,MTT 1000,1789937523,2024-05-23T21:19:59Z,2089020195,120000.0,0,285000.0,,,,,,0,3,1,4,2,prosyohack,3271000.0,11.48,Fold,0.0,0,,,,,CO
6057,MTT 1000,1789937523,2024-05-23T21:19:59Z,2089020195,120000.0,0,285000.0,,,,,,1,4,1,5,3,unruly,16697933.0,58.59,Fold,0.0,0,,,,,BTN
6058,MTT 1000,1789937523,2024-05-23T21:19:59Z,2089020195,120000.0,0,285000.0,,,,,,0,5,1,6,4,72offsuited,4247885.0,14.9,Fold,0.0,0,,,,,SB
6059,MTT 1000,1789937523,2024-05-23T21:19:59Z,2089020195,120000.0,1,285000.0,,,,,,0,6,2,1,5,nlblon,6975791.0,,Mucks Cards,0.0,0,,,1.0,225000.0,BB
6060,MTT 1000,1789937523,2024-05-23T21:20:26Z,2089020709,120000.0,0,0.0,,,,,,0,1,0,1,0,yana_kz,482750.0,0.0,Post Ante,15000.0,0,,,,,MP1
6061,MTT 1000,1789937523,2024-05-23T21:20:26Z,2089020709,120000.0,0,15000.0,,,,,,0,2,0,2,1,samuitsari,6842519.0,456.17,Post Ante,15000.0,0,,,,,MP2
6062,MTT 1000,1789937523,2024-05-23T21:20:26Z,2089020709,120000.0,0,30000.0,,,,,,0,3,0,3,2,prosyohack,3271000.0,109.03,Post Ante,15000.0,0,,,,,MP3
6063,MTT 1000,1789937523,2024-05-23T21:20:26Z,2089020709,120000.0,0,45000.0,,,,,,0,4,0,4,3,unruly,16697933.0,371.07,Post Ante,15000.0,0,,,,,CO
6064,MTT 1000,1789937523,2024-05-23T21:20:26Z,2089020709,120000.0,0,60000.0,,,,,,1,5,0,5,4,72offsuited,4247885.0,70.8,Post Ante,15000.0,0,,,,,BTN
6065,MTT 1000,1789937523,2024-05-23T21:20:26Z,2089020709,120000.0,0,75000.0,,,,,,0,6,0,6,5,nlblon,7260791.0,96.81,Post Ante,15000.0,0,,,,,SB
6066,MTT 1000,1789937523,2024-05-23T21:20:26Z,2089020709,120000.0,0,90000.0,,,,,,0,7,0,7,6,lokkoleo,1183400.0,13.15,Post Ante,15000.0,0,,,,,BB
6067,MTT 1000,1789937523,2024-05-23T21:20:26Z,2089020709,120000.0,0,105000.0,,,,,,0,6,0,8,5,nlblon,7245791.0,69.01,Post SB,60000.0,0,,,,,SB
6068,MTT 1000,1789937523,2024-05-23T21:20:26Z,2089020709,120000.0,0,165000.0,,,,,,0,7,0,9,6,lokkoleo,1168400.0,7.08,Post BB,120000.0,0,,,,,BB
6069,MTT 1000,1789937523,2024-05-23T21:20:26Z,2089020709,120000.0,0,285000.0,,,,,,0,1,1,1,0,yana_kz,467750.0,1.64,Fold,0.0,0,,,,,MP1
6070,MTT 1000,1789937523,2024-05-23T21:20:26Z,2089020709,120000.0,0,285000.0,,,,,,0,2,1,2,1,samuitsari,6827519.0,23.96,Raise,240000.0,0,,,,,MP2
6071,MTT 1000,1789937523,2024-05-23T21:20:26Z,2089020709,120000.0,0,525000.0,,,,,,0,3,1,3,2,prosyohack,3256000.0,6.2,Fold,0.0,0,,,,,MP3
6072,MTT 1000,1789937523,2024-05-23T21:20:26Z,2089020709,120000.0,0,525000.0,,,,,,0,4,1,4,3,unruly,16682933.0,31.78,Fold,0.0,0,,,,,CO
6073,MTT 1000,1789937523,2024-05-23T21:20:26Z,2089020709,120000.0,0,525000.0,,,,,,1,5,1,5,4,72offsuited,4232885.0,8.06,Call,240000.0,0,,,,,BTN
6074,MTT 1000,1789937523,2024-05-23T21:20:26Z,2089020709,120000.0,0,765000.0,,,,,,0,6,1,6,5,nlblon,7185791.0,9.39,Fold,0.0,0,,,,,SB
6075,MTT 1000,1789937523,2024-05-23T21:20:26Z,2089020709,120000.0,0,765000.0,,,,,,0,7,1,7,6,lokkoleo,1048400.0,1.37,Fold,0.0,0,,,,,BB
6076,MTT 1000,1789937523,2024-05-23T21:20:26Z,2089020709,120000.0,1,765000.0,2s,4d,Th,,,0,2,2,1,1,samuitsari,6587519.0,8.61,Bet,322500.0,0,,,,,MP2
6077,MTT 1000,1789937523,2024-05-23T21:20:26Z,2089020709,120000.0,1,1087500.0,2s,4d,Th,,,1,5,2,2,4,72offsuited,3992885.0,3.67,Call,322500.0,0,,,,,BTN
6078,MTT 1000,1789937523,2024-05-23T21:20:26Z,2089020709,120000.0,2,1410000.0,2s,4d,Th,Js,,0,2,3,1,1,samuitsari,6265019.0,4.44,Check,0.0,0,,,,,MP2
6079,MTT 1000,1789937523,2024-05-23T21:20:26Z,2089020709,120000.0,2,1410000.0,2s,4d,Th,Js,,1,5,3,2,4,72offsuited,3670385.0,2.6,Bet,180000.0,0,,,,,BTN
6080,MTT 1000,1789937523,2024-05-23T21:20:26Z,2089020709,120000.0,2,1590000.0,2s,4d,Th,Js,,0,2,4,1,1,samuitsari,6265019.0,3.94,Call,180000.0,0,,,,,MP2
6081,MTT 1000,1789937523,2024-05-23T21:20:26Z,2089020709,120000.0,3,1770000.0,2s,4d,Th,Js,Qs,0,2,5,1,1,samuitsari,6085019.0,3.44,Bet,885000.0,0,,,,,MP2
6082,MTT 1000,1789937523,2024-05-23T21:20:26Z,2089020709,120000.0,3,2655000.0,2s,4d,Th,Js,Qs,1,5,5,2,4,72offsuited,3490385.0,1.31,Call,885000.0,0,,,,,BTN
6083,MTT 1000,1789937523,2024-05-23T21:20:26Z,2089020709,120000.0,4,3540000.0,2s,4d,Th,Js,Qs,0,2,6,1,1,samuitsari,5200019.0,,Shows Cards,0.0,0,2c,Ac,0.0,,MP2
6084,MTT 1000,1789937523,2024-05-23T21:20:26Z,2089020709,120000.0,4,3540000.0,2s,4d,Th,Js,Qs,1,5,6,2,4,72offsuited,2605385.0,,Shows Cards,0.0,0,Kd,Qd,1.0,3540000.0,BTN
6085,MTT 1000,1789937523,2024-05-23T21:22:00Z,2089022396,120000.0,0,0.0,,,,,,0,1,0,1,0,yana_kz,467750.0,0.0,Post Ante,15000.0,0,,,,,BB
6086,MTT 1000,1789937523,2024-05-23T21:22:00Z,2089022396,120000.0,0,15000.0,,,,,,0,2,0,2,1,samuitsari,5200019.0,346.67,Post Ante,15000.0,0,,,,,MP1
6087,MTT 1000,1789937523,2024-05-23T21:22:00Z,2089022396,120000.0,0,30000.0,,,,,,0,3,0,3,2,prosyohack,3256000.0,108.53,Post Ante,15000.0,0,,,,,MP2
6088,MTT 1000,1789937523,2024-05-23T21:22:00Z,2089022396,120000.0,0,45000.0,,,,,,0,4,0,4,3,unruly,16682932.0,370.73,Post Ante,15000.0,0,,,,,MP3
6089,MTT 1000,1789937523,2024-05-23T21:22:00Z,2089022396,120000.0,0,60000.0,,,,,,0,5,0,5,4,72offsuited,6145385.0,102.42,Post Ante,15000.0,0,,,,,CO
6090,MTT 1000,1789937523,2024-05-23T21:22:00Z,2089022396,120000.0,0,75000.0,,,,,,1,6,0,6,5,nlblon,7185790.5,95.81,Post Ante,15000.0,0,,,,,BTN
6091,MTT 1000,1789937523,2024-05-23T21:22:00Z,2089022396,120000.0,0,90000.0,,,,,,0,7,0,7,6,lokkoleo,1048400.0,11.65,Post Ante,15000.0,0,,,,,SB
6092,MTT 1000,1789937523,2024-05-23T21:22:00Z,2089022396,120000.0,0,105000.0,,,,,,0,7,0,8,6,lokkoleo,1033400.0,9.84,Post SB,60000.0,0,,,,,SB
6093,MTT 1000,1789937523,2024-05-23T21:22:00Z,2089022396,120000.0,0,165000.0,,,,,,0,1,0,9,0,yana_kz,452750.0,2.74,Post BB,120000.0,0,,,,,BB
6094,MTT 1000,1789937523,2024-05-23T21:22:00Z,2089022396,120000.0,0,285000.0,,,,,,0,2,1,1,1,samuitsari,5185019.0,18.19,Raise,240000.0,0,,,,,MP1
6095,MTT 1000,1789937523,2024-05-23T21:22:00Z,2089022396,120000.0,0,525000.0,,,,,,0,3,1,2,2,prosyohack,3241000.0,6.17,Fold,0.0,0,,,,,MP2
6096,MTT 1000,1789937523,2024-05-23T21:22:00Z,2089022396,120000.0,0,525000.0,,,,,,0,4,1,3,3,unruly,16667932.0,31.75,Fold,0.0,0,,,,,MP3
6097,MTT 1000,1789937523,2024-05-23T21:22:00Z,2089022396,120000.0,0,525000.0,,,,,,0,5,1,4,4,72offsuited,6130385.0,11.68,Fold,0.0,0,,,,,CO
6098,MTT 1000,1789937523,2024-05-23T21:22:00Z,2089022396,120000.0,0,525000.0,,,,,,1,6,1,5,5,nlblon,7170790.5,13.66,Fold,0.0,0,,,,,BTN
6099,MTT 1000,1789937523,2024-05-23T21:22:00Z,2089022396,120000.0,0,525000.0,,,,,,0,7,1,6,6,lokkoleo,973400.0,1.85,Fold,0.0,0,,,,,SB
6100,MTT 1000,1789937523,2024-05-23T21:22:00Z,2089022396,120000.0,0,525000.0,,,,,,0,1,1,7,0,yana_kz,332750.0,0.63,Fold,0.0,0,,,,,BB
6101,MTT 1000,1789937523,2024-05-23T21:22:00Z,2089022396,120000.0,1,525000.0,,,,,,0,2,2,1,1,samuitsari,4945019.0,,Mucks Cards,0.0,0,,,1.0,405000.0,MP1
6102,MTT 1000,1789937523,2024-05-23T21:23:27Z,2089023982,120000.0,0,0.0,,,,,,0,1,0,1,0,yana_kz,332750.0,0.0,Post Ante,15000.0,0,,,,,SB
6103,MTT 1000,1789937523,2024-05-23T21:23:27Z,2089023982,120000.0,0,15000.0,,,,,,0,2,0,2,1,samuitsari,5470019.0,364.67,Post Ante,15000.0,0,,,,,BB
6104,MTT 1000,1789937523,2024-05-23T21:23:27Z,2089023982,120000.0,0,30000.0,,,,,,0,3,0,3,2,prosyohack,3241000.0,108.03,Post Ante,15000.0,0,,,,,MP1
6105,MTT 1000,1789937523,2024-05-23T21:23:27Z,2089023982,120000.0,0,45000.0,,,,,,0,4,0,4,3,unruly,16667933.0,370.4,Post Ante,15000.0,0,,,,,MP2
6106,MTT 1000,1789937523,2024-05-23T21:23:27Z,2089023982,120000.0,0,60000.0,,,,,,0,5,0,5,4,72offsuited,6130385.5,102.17,Post Ante,15000.0,0,,,,,MP3
6107,MTT 1000,1789937523,2024-05-23T21:23:27Z,2089023982,120000.0,0,75000.0,,,,,,0,6,0,6,5,nlblon,7170791.0,95.61,Post Ante,15000.0,0,,,,,CO
